Concurso,Cargo,Grupo,Total_Q,Media_Simulada,Media_Aleatoria_Esperada,Mediana,Moda,Minimo,Maximo,Q1,Q3
PREF_ESTANCIA_21_SE,Cargo 42,MULTIPLA_4,33,23.396571428571427,23.5,23.0,23,21,29,22.0,24.0
PREF_ESTANCIA_21_SE,Cargo 43,MULTIPLA_4,33,23.554,23.5,23.0,23,21,28,23.0,24.0
PREF_ESTANCIA_21_SE,Cargo 44,MULTIPLA_4,33,22.775142857142857,23.5,23.0,22,21,29,22.0,23.0
PREF_ESTANCIA_21_SE,Cargo 45,MULTIPLA_4,33,23.75314285714286,23.5,24.0,24,21,29,23.0,24.0
PREF_ESTANCIA_21_SE,Cargo 46,MULTIPLA_4,33,24.278,23.5,24.0,24,21,29,24.0,25.0
PREF_ESTANCIA_21_SE,Cargo 47,MULTIPLA_4,33,23.324571428571428,23.5,23.0,23,21,27,23.0,24.0
PREF_ESTANCIA_21_SE,Cargo 48,MULTIPLA_4,33,23.822857142857142,23.5,24.0,24,21,29,23.0,24.0
PREF_ESTANCIA_21_SE,Cargo 49,MULTIPLA_4,36,25.678857142857144,25.75,26.0,25,23,32,25.0,26.0
PREF_ESTANCIA_21_SE,Cargo 50,MULTIPLA_4,36,25.84,25.75,26.0,25,23,32,25.0,27.0
PREF_ESTANCIA_21_SE,Cargo 51,MULTIPLA_4,36,25.686857142857143,25.75,26.0,25,23,32,25.0,26.0
TJ_MA_22_JUIZ,Cargo 1,MULTIPLA_5,90,62.69428571428571,61.600000000000016,63.0,62,57,69,61.0,64.0
TJ_PA_19_JUIZ,Cargo 1,MULTIPLA_5,93,65.70828571428571,64.60000000000002,66.0,65,60,73,64.0,67.0
PGE_PB_21_PROCURADOR,Cargo 1,MULTIPLA_5,96,67.78142857142858,66.79999999999998,68.0,68,63,75,67.0,69.0
CAMARA_MUNICIPAL_MACEIO_24,Cargo 1,CERTO_ERRADO,79,46.24971428571428,45.0,47.0,45,31,61,43.0,49.0
CAMARA_MUNICIPAL_MACEIO_24,Cargo 2,CERTO_ERRADO,60,34.42057142857143,34.0,34.0,34,24,46,32.0,38.0
CAMARA_MUNICIPAL_MACEIO_24,Cargo 3,CERTO_ERRADO,99,58.552,57.0,59.0,59,43,75,55.0,61.0
CAMARA_MUNICIPAL_MACEIO_24,Cargo 4,CERTO_ERRADO,60,34.253142857142855,34.0,34.0,34,22,48,32.0,36.0
CAMARA_MUNICIPAL_MACEIO_24,Cargo 5,CERTO_ERRADO,60,34.426857142857145,34.0,34.0,34,22,48,32.0,38.0
MTE_25,Cargo 1,MULTIPLA_5,58,40.29228571428571,39.600000000000016,40.0,40,36,46,39.0,41.0
EBSERH_18_ASSISTENCIAL,Cargo 57,CERTO_ERRADO,60,34.31142857142857,34.0,34.0,34,22,48,32.0,36.0
EBSERH_18_ASSISTENCIAL,Cargo 56,CERTO_ERRADO,60,35.60857142857143,34.0,36.0,36,26,48,34.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 55,CERTO_ERRADO,57,34.45657142857143,33.0,35.0,35,25,47,33.0,37.0
EBSERH_18_ASSISTENCIAL,Cargo 54,CERTO_ERRADO,60,35.14114285714286,34.0,36.0,36,24,46,32.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 53,CERTO_ERRADO,58,33.50342857142857,32.0,34.0,32,22,46,32.0,36.0
EBSERH_18_ASSISTENCIAL,Cargo 52,CERTO_ERRADO,60,35.64457142857143,34.0,36.0,36,26,46,34.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 51,CERTO_ERRADO,59,34.708,33.0,35.0,35,25,47,33.0,37.0
EBSERH_18_ASSISTENCIAL,Cargo 50,CERTO_ERRADO,58,33.65371428571429,32.0,34.0,34,24,44,32.0,36.0
EBSERH_18_ASSISTENCIAL,Cargo 49,CERTO_ERRADO,60,32.404,34.0,32.0,32,22,48,30.0,34.0
EBSERH_18_ASSISTENCIAL,Cargo 48,CERTO_ERRADO,60,35.71142857142857,34.0,36.0,36,26,46,34.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 47,CERTO_ERRADO,60,35.112,34.0,36.0,34,24,50,32.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 46,CERTO_ERRADO,60,35.030857142857144,34.0,34.0,36,24,48,32.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 45,CERTO_ERRADO,60,35.18857142857143,34.0,36.0,34,26,48,32.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 44,CERTO_ERRADO,60,35.137142857142855,34.0,36.0,36,24,46,32.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 43,CERTO_ERRADO,59,34.62171428571428,33.0,35.0,35,25,47,33.0,37.0
EBSERH_18_ASSISTENCIAL,Cargo 42,CERTO_ERRADO,56,34.80342857142857,33.0,34.0,36,28,44,32.0,36.0
EBSERH_18_ASSISTENCIAL,Cargo 41,CERTO_ERRADO,59,34.36342857142857,33.0,35.0,35,23,47,31.0,37.0
EBSERH_18_ASSISTENCIAL,Cargo 40,CERTO_ERRADO,60,35.68,34.0,36.0,36,26,48,34.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 39,CERTO_ERRADO,59,34.39142857142857,33.0,35.0,33,23,45,31.0,37.0
EBSERH_18_ASSISTENCIAL,Cargo 38,CERTO_ERRADO,60,35.502857142857145,34.0,36.0,36,26,48,34.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 37,CERTO_ERRADO,59,31.969142857142856,33.0,31.0,29,21,47,29.0,35.0
EBSERH_18_ASSISTENCIAL,Cargo 36,CERTO_ERRADO,60,35.71942857142857,34.0,36.0,36,26,48,34.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 35,CERTO_ERRADO,60,35.67885714285714,34.0,36.0,36,26,48,34.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 34,CERTO_ERRADO,59,33.779428571428575,33.0,33.0,35,23,45,31.0,37.0
EBSERH_18_ASSISTENCIAL,Cargo 33,CERTO_ERRADO,60,35.07028571428572,34.0,36.0,34,24,48,32.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 32,CERTO_ERRADO,60,34.424571428571426,34.0,34.0,34,22,48,32.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 31,CERTO_ERRADO,60,35.71771428571429,34.0,36.0,36,26,46,34.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 30,CERTO_ERRADO,59,34.35542857142857,33.0,35.0,35,23,45,32.5,37.0
EBSERH_18_ASSISTENCIAL,Cargo 29,CERTO_ERRADO,58,33.68114285714286,32.0,34.0,34,24,46,32.0,36.0
EBSERH_18_ASSISTENCIAL,Cargo 28,CERTO_ERRADO,59,32.07942857142857,33.0,31.0,29,21,47,29.0,35.0
EBSERH_18_ASSISTENCIAL,Cargo 27,CERTO_ERRADO,60,32.75485714285714,34.0,32.0,32,20,48,30.0,36.0
EBSERH_18_ASSISTENCIAL,Cargo 26,CERTO_ERRADO,56,34.881142857142855,33.0,34.0,36,28,44,32.0,36.0
EBSERH_18_ASSISTENCIAL,Cargo 25,CERTO_ERRADO,59,33.761714285714284,33.0,33.0,33,21,45,31.0,37.0
EBSERH_18_ASSISTENCIAL,Cargo 24,CERTO_ERRADO,59,34.316,33.0,35.0,35,23,45,31.0,37.0
EBSERH_18_ASSISTENCIAL,Cargo 23,CERTO_ERRADO,60,35.48571428571429,34.0,36.0,36,24,46,34.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 22,CERTO_ERRADO,60,35.529714285714284,34.0,36.0,36,24,48,34.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 21,CERTO_ERRADO,58,32.28171428571429,32.0,32.0,32,20,44,30.0,34.0
EBSERH_18_ASSISTENCIAL,Cargo 20,CERTO_ERRADO,60,32.61085714285714,34.0,32.0,32,20,50,30.0,36.0
EBSERH_18_ASSISTENCIAL,Cargo 19,CERTO_ERRADO,60,30.646857142857144,34.0,30.0,30,20,50,28.0,32.0
EBSERH_18_ASSISTENCIAL,Cargo 18,CERTO_ERRADO,59,34.28514285714286,33.0,35.0,33,23,47,31.0,37.0
EBSERH_18_ASSISTENCIAL,Cargo 17,CERTO_ERRADO,58,33.04685714285714,32.0,34.0,34,20,44,30.0,36.0
EBSERH_18_ASSISTENCIAL,Cargo 16,CERTO_ERRADO,60,35.476,34.0,36.0,36,24,46,34.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 15,CERTO_ERRADO,59,34.709714285714284,33.0,35.0,35,25,45,33.0,37.0
EBSERH_18_ASSISTENCIAL,Cargo 14,CERTO_ERRADO,60,35.521142857142856,34.0,36.0,36,24,46,34.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 13,CERTO_ERRADO,60,35.490857142857145,34.0,36.0,36,24,46,34.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 12,CERTO_ERRADO,59,34.42971428571428,33.0,35.0,33,23,47,33.0,37.0
EBSERH_18_ASSISTENCIAL,Cargo 11,CERTO_ERRADO,60,35.66571428571429,34.0,36.0,36,26,46,34.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 10,CERTO_ERRADO,59,34.32628571428572,33.0,35.0,33,23,45,33.0,37.0
EBSERH_18_ASSISTENCIAL,Cargo 9,CERTO_ERRADO,60,35.476571428571425,34.0,36.0,34,24,48,34.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 8,CERTO_ERRADO,59,34.292,33.0,35.0,33,23,47,31.0,37.0
EBSERH_18_ASSISTENCIAL,Cargo 7,CERTO_ERRADO,59,34.584,33.0,35.0,35,25,45,33.0,37.0
EBSERH_18_ASSISTENCIAL,Cargo 6,CERTO_ERRADO,50,24.365714285714287,29.0,24.0,24,14,42,22.0,26.0
EBSERH_18_ASSISTENCIAL,Cargo 5,CERTO_ERRADO,58,33.02914285714286,32.0,32.0,32,22,46,30.0,36.0
EBSERH_18_ASSISTENCIAL,Cargo 4,CERTO_ERRADO,60,35.604571428571425,34.0,36.0,36,24,48,34.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 3,CERTO_ERRADO,56,32.31257142857143,33.0,32.0,32,22,46,30.0,34.0
EBSERH_18_ASSISTENCIAL,Cargo 2,CERTO_ERRADO,60,34.37885714285714,34.0,34.0,34,22,48,32.0,38.0
EBSERH_18_ASSISTENCIAL,Cargo 1,CERTO_ERRADO,99,58.57657142857143,57.0,59.0,59,45,73,55.0,61.0
AGU_22_ADVOGADO,Cargo 1,MULTIPLA_5,93,65.55342857142857,64.60000000000002,65.0,65,60,73,64.0,67.0
ME_20_PSS_2,Cargo 1,CERTO_ERRADO,98,57.07142857142857,56.0,56.0,56,42,74,54.0,60.0
APEX_BRASIL_24_1,Cargo 1,MULTIPLA_4,37,26.024571428571427,26.0,26.0,26,23,31,25.0,27.0
SDS_PE_16_CIENTIFICA,Cargo 4,MULTIPLA_5,55,39.11,38.399999999999984,39.0,39,35,44,38.0,40.0
SDS_PE_16_CIENTIFICA,Cargo 5,MULTIPLA_5,58,38.076,39.600000000000016,38.0,37,36,47,37.0,39.0
SDS_PE_16_CIENTIFICA,Cargo 6,MULTIPLA_5,57,40.53228571428571,39.600000000000016,40.0,40,36,47,40.0,42.0
SDS_PE_16_CIENTIFICA,Cargo 7,MULTIPLA_5,59,40.57142857142857,40.600000000000016,40.0,40,37,47,40.0,41.0
SDS_PE_16_CIENTIFICA,Cargo 8,MULTIPLA_5,58,40.79685714285714,39.600000000000016,41.0,41,36,46,40.0,42.0
SDS_PE_16_CIENTIFICA,Cargo 9,MULTIPLA_5,55,39.38142857142857,38.399999999999984,39.0,39,35,45,38.0,40.0
SDS_PE_16_CIENTIFICA,Cargo 10,MULTIPLA_5,54,37.851142857142854,37.39999999999999,38.0,37,34,44,37.0,39.0
SDS_PE_16_CIENTIFICA,Cargo 11,MULTIPLA_5,59,40.36457142857143,40.600000000000016,40.0,40,37,45,39.0,41.0
SDS_PE_16_CIENTIFICA,Cargo 12,MULTIPLA_5,59,41.246,40.600000000000016,41.0,41,37,47,40.0,42.0
SDS_PE_16_CIENTIFICA,Cargo 13,MULTIPLA_5,58,40.110285714285716,39.600000000000016,40.0,40,37,46,39.0,41.0
SDS_PE_16_CIENTIFICA,Cargo 14,MULTIPLA_5,58,39.90257142857143,39.600000000000016,40.0,40,36,47,39.0,41.0
SDS_PE_16_CIENTIFICA,Cargo 15,MULTIPLA_5,56,37.99742857142857,39.399999999999984,38.0,37,36,46,37.0,39.0
SDS_PE_16_CIENTIFICA,Cargo 16,MULTIPLA_5,59,41.12,40.600000000000016,41.0,41,37,48,40.0,42.0
SDS_PE_16_CIENTIFICA,Cargo 1,MULTIPLA_5,20,14.372285714285715,14.199999999999998,14.0,14,13,18,14.0,15.0
SERPRO_21,Cargo 1,CERTO_ERRADO,100,58.08342857142857,56.0,58.0,58,44,72,56.0,60.0
SERPRO_21,Cargo 2,CERTO_ERRADO,59,34.664,33.0,35.0,35,25,47,33.0,37.0
COREN_SE_21,Cargo 1,MULTIPLA_4,39,28.48742857142857,28.0,28.0,28,25,34,28.0,29.0
COREN_SE_21,Cargo 2,MULTIPLA_4,38,26.920857142857145,27.0,27.0,26,24,32,26.0,28.0
CPRM_16,Cargo 1,MULTIPLA_5,39,27.966571428571427,27.399999999999995,28.0,28,25,33,27.0,29.0
PGE_AM_16_PROCURADOR,Cargo 1,CERTO_ERRADO,134,77.46228571428571,75.0,78.0,76,62,94,74.0,80.0
MPE_RO_23,Cargo 1,MULTIPLA_5,58,40.23085714285714,39.600000000000016,40.0,40,36,47,39.0,41.0
MPE_RO_23,Cargo 2,MULTIPLA_5,40,28.83,28.399999999999995,29.0,29,26,35,28.0,29.0
MPE_RO_23,Cargo 3,MULTIPLA_5,40,28.686857142857143,28.399999999999995,28.0,28,26,34,28.0,30.0
MPE_RO_23,Cargo 4,MULTIPLA_5,38,26.701428571428572,26.399999999999995,27.0,26,24,31,26.0,27.0
MPE_RO_23,Cargo 5,MULTIPLA_5,39,28.277142857142856,27.399999999999995,28.0,28,25,32,27.0,29.0
MPE_RO_23,Cargo 6,MULTIPLA_5,40,28.623714285714286,28.399999999999995,29.0,29,26,34,28.0,29.0
MPE_RO_23,Cargo 7,MULTIPLA_5,58,40.517714285714284,39.600000000000016,40.0,40,37,46,40.0,41.0
MPE_RO_23,Cargo 8,MULTIPLA_5,39,28.17742857142857,27.399999999999995,28.0,28,25,33,27.0,29.0
MPE_RO_23,Cargo 9,MULTIPLA_5,40,28.832857142857144,28.399999999999995,29.0,29,26,35,28.0,30.0
TCE_PR_24_AUDITOR,Cargo 1,MULTIPLA_5,73,50.694857142857146,50.399999999999984,51.0,50,46,58,50.0,52.0
TCE_PR_24_AUDITOR,Cargo 2,MULTIPLA_5,37,25.76257142857143,25.4,26.0,25,23,31,25.0,26.0
TCE_PR_24_AUDITOR,Cargo 3,MULTIPLA_5,40,28.57057142857143,28.399999999999995,28.0,28,26,34,28.0,29.0
TCE_PR_24_AUDITOR,Cargo 4,MULTIPLA_5,36,25.353428571428573,25.199999999999992,25.0,25,23,31,25.0,26.0
TCE_PR_24_AUDITOR,Cargo 5,MULTIPLA_5,37,26.191714285714287,25.4,26.0,26,23,31,25.0,27.0
TCE_PR_24_AUDITOR,Cargo 6,MULTIPLA_5,39,27.131714285714285,27.399999999999995,27.0,27,25,33,26.0,28.0
TCE_RJ_21_TECNICO,Cargo 1,CERTO_ERRADO,134,68.39542857142857,75.0,68.0,68,52,102,64.0,72.0
DPE_AC_24_DEFENSOR,Cargo 1,MULTIPLA_5,91,63.57485714285714,62.600000000000016,63.0,63,59,70,62.0,65.0
ME_20_PSS,Cargo 1,CERTO_ERRADO,97,54.85942857142857,55.0,55.0,51,39,73,51.0,59.0
ME_20_PSS,Cargo 2,CERTO_ERRADO,60,35.67542857142857,34.0,36.0,36,26,46,34.0,38.0
ME_20_PSS,Cargo 4,CERTO_ERRADO,60,35.52171428571429,34.0,36.0,34,24,48,34.0,38.0
ME_20_PSS,Cargo 3,CERTO_ERRADO,60,35.11714285714286,34.0,36.0,36,22,50,32.0,38.0
ME_20_PSS,Cargo 5,CERTO_ERRADO,59,34.67771428571429,33.0,35.0,35,25,45,33.0,37.0
ME_20_PSS,Cargo 6,CERTO_ERRADO,58,33.45771428571429,32.0,34.0,34,22,44,32.0,36.0
ME_20_PSS,Cargo 7,CERTO_ERRADO,58,33.52514285714286,32.0,34.0,34,24,44,32.0,36.0
PGE_RN_23_PROCURADOR,Cargo 1,MULTIPLA_5,93,65.69285714285714,64.60000000000002,66.0,66,61,72,64.0,67.0
SEMED_ARACAJU_24,Cargo 1,CERTO_ERRADO,98,54.46114285714286,56.0,54.0,54,38,76,50.0,58.0
SEMED_ARACAJU_24,Cargo 2,CERTO_ERRADO,60,34.436,34.0,34.0,34,20,46,32.0,38.0
SEMED_ARACAJU_24,Cargo 3,CERTO_ERRADO,59,30.897714285714287,33.0,31.0,31,19,47,27.0,33.0
SEMED_ARACAJU_24,Cargo 4,CERTO_ERRADO,59,34.51314285714286,33.0,35.0,35,25,45,33.0,37.0
SEMED_ARACAJU_24,Cargo 5,CERTO_ERRADO,59,33.78342857142857,33.0,33.0,33,25,47,31.0,37.0
SEMED_ARACAJU_24,Cargo 6,CERTO_ERRADO,56,34.13657142857143,33.0,34.0,32,24,46,32.0,36.0
SEMED_ARACAJU_24,Cargo 7,CERTO_ERRADO,59,34.601142857142854,33.0,35.0,35,25,45,33.0,37.0
SEMED_ARACAJU_24,Cargo 8,CERTO_ERRADO,60,35.036,34.0,36.0,36,22,46,32.0,38.0
SEMED_ARACAJU_24,Cargo 9,CERTO_ERRADO,59,34.708,33.0,35.0,35,25,47,33.0,37.0
SEMED_ARACAJU_24,Cargo 10,CERTO_ERRADO,58,31.463428571428572,32.0,32.0,30,20,46,28.0,34.0
SLU_DF_19,Cargo 1,CERTO_ERRADO,97,56.38,55.0,57.0,57,43,73,53.0,59.0
SLU_DF_19,Cargo 2,CERTO_ERRADO,59,34.65257142857143,33.0,35.0,35,25,45,33.0,37.0
SLU_DF_19,Cargo 3,CERTO_ERRADO,55,32.69828571428572,32.0,33.0,31,21,45,31.0,35.0
SLU_DF_19,Cargo 4,CERTO_ERRADO,60,35.65428571428571,34.0,36.0,36,26,46,34.0,38.0
SLU_DF_19,Cargo 5,CERTO_ERRADO,59,34.658857142857144,33.0,35.0,35,25,47,33.0,37.0
SLU_DF_19,Cargo 6,CERTO_ERRADO,59,34.31542857142857,33.0,35.0,33,23,47,31.0,37.0
SLU_DF_19,Cargo 8,CERTO_ERRADO,60,35.414857142857144,34.0,36.0,36,24,48,34.0,38.0
SLU_DF_19,Cargo 9,CERTO_ERRADO,59,32.938857142857145,33.0,33.0,31,19,47,31.0,35.0
SLU_DF_19,Cargo 10,CERTO_ERRADO,59,30.826857142857143,33.0,31.0,31,19,49,27.0,33.0
SLU_DF_19,Cargo 11,CERTO_ERRADO,56,31.241714285714284,33.0,30.0,30,20,48,28.0,34.0
SLU_DF_19,Cargo 12,CERTO_ERRADO,59,34.31142857142857,33.0,35.0,35,23,47,31.0,37.0
SLU_DF_19,Cargo 13,CERTO_ERRADO,60,35.67142857142857,34.0,36.0,36,26,46,34.0,38.0
SLU_DF_19,Cargo 14,CERTO_ERRADO,59,34.35942857142857,33.0,35.0,33,23,45,31.0,37.0
SLU_DF_19,Cargo 15,CERTO_ERRADO,59,34.405142857142856,33.0,35.0,35,25,47,33.0,37.0
SLU_DF_19,Cargo 16,CERTO_ERRADO,60,35.484,34.0,36.0,36,26,46,34.0,38.0
SLU_DF_19,Cargo 17,CERTO_ERRADO,60,35.610285714285716,34.0,36.0,36,26,46,34.0,38.0
SLU_DF_19,Cargo 18,CERTO_ERRADO,60,31.565714285714286,34.0,32.0,30,20,50,28.0,34.0
SLU_DF_19,Cargo 19,CERTO_ERRADO,57,34.84914285714286,33.0,35.0,35,27,45,33.0,37.0
TCU_15_TFCE,Cargo 1,CERTO_ERRADO,39,19.204571428571427,23.0,19.0,19,11,35,17.0,21.0
EBSERH_18_MEDICA,Cargo 83,CERTO_ERRADO,38,23.236571428571427,22.0,24.0,24,16,32,22.0,26.0
EBSERH_18_MEDICA,Cargo 82,CERTO_ERRADO,39,24.47714285714286,23.0,25.0,25,19,33,23.0,27.0
EBSERH_18_MEDICA,Cargo 81,CERTO_ERRADO,40,24.707428571428572,24.0,24.0,24,16,34,22.0,26.0
EBSERH_18_MEDICA,Cargo 80,CERTO_ERRADO,39,24.50857142857143,23.0,25.0,25,19,33,23.0,27.0
EBSERH_18_MEDICA,Cargo 79,CERTO_ERRADO,39,22.262285714285714,23.0,21.0,21,13,33,21.0,25.0
EBSERH_18_MEDICA,Cargo 78,CERTO_ERRADO,40,25.541714285714285,24.0,26.0,26,20,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 77,CERTO_ERRADO,39,24.44514285714286,23.0,25.0,25,19,33,23.0,27.0
EBSERH_18_MEDICA,Cargo 76,CERTO_ERRADO,39,24.0,23.0,23.0,23,17,33,21.0,27.0
EBSERH_18_MEDICA,Cargo 75,CERTO_ERRADO,40,25.25542857142857,24.0,26.0,26,18,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 74,CERTO_ERRADO,40,25.390285714285714,24.0,26.0,26,18,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 73,CERTO_ERRADO,40,25.521142857142856,24.0,26.0,26,20,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 72,CERTO_ERRADO,40,25.515428571428572,24.0,26.0,26,20,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 71,CERTO_ERRADO,40,25.50857142857143,24.0,26.0,26,20,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 70,CERTO_ERRADO,39,24.39142857142857,23.0,25.0,25,19,33,23.0,27.0
EBSERH_18_MEDICA,Cargo 69,CERTO_ERRADO,39,24.576,23.0,25.0,25,19,33,23.0,27.0
EBSERH_18_MEDICA,Cargo 68,CERTO_ERRADO,40,24.661142857142856,24.0,24.0,24,16,34,22.0,26.0
EBSERH_18_MEDICA,Cargo 67,CERTO_ERRADO,40,25.534285714285716,24.0,26.0,26,20,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 66,CERTO_ERRADO,40,24.682285714285715,24.0,24.0,24,16,36,22.0,26.0
EBSERH_18_MEDICA,Cargo 65,CERTO_ERRADO,40,25.474285714285713,24.0,26.0,26,20,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 64,CERTO_ERRADO,36,22.184571428571427,21.0,22.0,24,16,30,20.0,24.0
EBSERH_18_MEDICA,Cargo 63,CERTO_ERRADO,40,21.71257142857143,24.0,22.0,22,14,36,20.0,24.0
EBSERH_18_MEDICA,Cargo 62,CERTO_ERRADO,40,25.31657142857143,24.0,26.0,24,18,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 61,CERTO_ERRADO,40,25.33142857142857,24.0,26.0,26,18,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 60,CERTO_ERRADO,40,23.827428571428573,24.0,24.0,22,16,36,22.0,26.0
EBSERH_18_MEDICA,Cargo 59,CERTO_ERRADO,40,23.866857142857143,24.0,24.0,24,16,36,22.0,26.0
EBSERH_18_MEDICA,Cargo 58,CERTO_ERRADO,39,24.461714285714287,23.0,25.0,25,19,33,23.0,27.0
EBSERH_18_MEDICA,Cargo 57,CERTO_ERRADO,40,19.289142857142856,24.0,20.0,20,12,36,18.0,22.0
EBSERH_18_MEDICA,Cargo 56,CERTO_ERRADO,40,25.493714285714287,24.0,26.0,26,20,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 55,CERTO_ERRADO,40,23.934857142857144,24.0,24.0,24,14,36,22.0,26.0
EBSERH_18_MEDICA,Cargo 54,CERTO_ERRADO,40,25.401142857142858,24.0,26.0,26,20,34,24.0,26.0
EBSERH_18_MEDICA,Cargo 53,CERTO_ERRADO,40,25.465714285714284,24.0,26.0,26,20,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 52,CERTO_ERRADO,39,24.03257142857143,23.0,23.0,23,17,35,21.0,27.0
EBSERH_18_MEDICA,Cargo 51,CERTO_ERRADO,40,25.505714285714287,24.0,26.0,26,20,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 50,CERTO_ERRADO,40,25.42457142857143,24.0,26.0,26,20,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 49,CERTO_ERRADO,40,24.685142857142857,24.0,24.0,24,16,36,22.0,26.0
EBSERH_18_MEDICA,Cargo 48,CERTO_ERRADO,39,21.248,23.0,21.0,19,13,35,19.0,23.0
EBSERH_18_MEDICA,Cargo 47,CERTO_ERRADO,40,25.26514285714286,24.0,26.0,26,18,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 46,CERTO_ERRADO,40,24.641714285714286,24.0,24.0,24,16,34,22.0,26.0
EBSERH_18_MEDICA,Cargo 45,CERTO_ERRADO,40,25.347428571428573,24.0,26.0,26,18,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 44,CERTO_ERRADO,40,24.634285714285713,24.0,24.0,24,16,36,22.0,26.0
EBSERH_18_MEDICA,Cargo 43,CERTO_ERRADO,40,25.329142857142855,24.0,26.0,26,18,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 42,CERTO_ERRADO,40,25.25314285714286,24.0,26.0,24,18,36,24.0,28.0
EBSERH_18_MEDICA,Cargo 41,CERTO_ERRADO,40,25.28857142857143,24.0,26.0,26,18,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 40,CERTO_ERRADO,40,24.72457142857143,24.0,24.0,24,16,36,22.0,26.0
EBSERH_18_MEDICA,Cargo 39,CERTO_ERRADO,40,25.329714285714285,24.0,26.0,26,18,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 38,CERTO_ERRADO,40,21.808,24.0,22.0,20,12,36,20.0,24.0
EBSERH_18_MEDICA,Cargo 37,CERTO_ERRADO,39,19.089714285714287,23.0,19.0,19,11,35,17.0,21.0
EBSERH_18_MEDICA,Cargo 36,CERTO_ERRADO,40,23.821714285714286,24.0,24.0,24,14,36,22.0,26.0
EBSERH_18_MEDICA,Cargo 35,CERTO_ERRADO,39,23.269142857142857,23.0,23.0,23,15,33,21.0,25.0
EBSERH_18_MEDICA,Cargo 34,CERTO_ERRADO,40,24.704571428571427,24.0,24.0,24,16,36,22.0,26.0
EBSERH_18_MEDICA,Cargo 33,CERTO_ERRADO,40,25.249714285714287,24.0,26.0,26,18,34,24.0,28.0
EBSERH_18_MEDICA,Cargo 32,CERTO_ERRADO,39,24.082285714285714,23.0,25.0,23,17,33,23.0,27.0
EBSERH_18_MEDICA,Cargo 31,CERTO_ERRADO,40,24.685142857142857,24.0,24.0,24,16,34,22.0,26.0
EBSERH_18_MEDICA,Cargo 30,CERTO_ERRADO,40,24.70114285714286,24.0,24.0,24,16,34,22.0,26.0
EBSERH_18_MEDICA,Cargo 29,CERTO_ERRADO,40,21.757714285714286,24.0,22.0,20,14,36,20.0,24.0
EBSERH_18_MEDICA,Cargo 28,CERTO_ERRADO,40,24.666857142857143,24.0,24.0,24,16,36,22.0,26.0
EBSERH_18_MEDICA,Cargo 27,CERTO_ERRADO,40,24.801142857142857,24.0,24.0,26,16,36,22.0,26.0
EBSERH_18_MEDICA,Cargo 26,CERTO_ERRADO,39,24.068,23.0,23.0,23,17,33,21.0,27.0
EBSERH_18_MEDICA,Cargo 25,CERTO_ERRADO,40,23.791428571428572,24.0,24.0,22,14,36,22.0,26.0
EBSERH_18_MEDICA,Cargo 24,CERTO_ERRADO,40,20.83942857142857,24.0,20.0,20,12,36,18.0,22.0
EBSERH_18_MEDICA,Cargo 23,CERTO_ERRADO,40,24.678285714285714,24.0,24.0,24,16,34,22.0,26.0
