Concurso,Cargo,Grupo,Conhecimento,Erro,Media_Tecnica,Media_Aleatoria,Ganho_Medio,Eficiencia_Media
SDS_PE_16_CIENTIFICA,Cargo 8,MULTIPLA_5,0.9,0.05,51.866,51.19999999999928,0.6660000000007203,0.3110000000000001
SDS_PE_16_CIENTIFICA,Cargo 8,MULTIPLA_5,0.9,0.1,48.791,48.19999999999942,0.5910000000005821,0.2985
SDS_PE_16_CIENTIFICA,Cargo 8,MULTIPLA_5,0.9,0.2,43.586,43.19999999999969,0.38600000000031287,0.2643333333333328
SDS_PE_16_CIENTIFICA,Cargo 9,MULTIPLA_5,0.5,0.05,32.888,31.599999999999433,1.2880000000005676,0.24600000000000008
SDS_PE_16_CIENTIFICA,Cargo 9,MULTIPLA_5,0.5,0.1,31.853,30.59999999999946,1.2530000000005383,0.24475000000000022
SDS_PE_16_CIENTIFICA,Cargo 9,MULTIPLA_5,0.5,0.2,28.578,27.59999999999956,0.9780000000004402,0.234928571428571
SDS_PE_16_CIENTIFICA,Cargo 9,MULTIPLA_5,0.6,0.05,37.641,36.40000000000068,1.240999999999316,0.25640909090909125
SDS_PE_16_CIENTIFICA,Cargo 9,MULTIPLA_5,0.6,0.1,35.466,34.40000000000064,1.0659999999993597,0.24845454545454568
SDS_PE_16_CIENTIFICA,Cargo 9,MULTIPLA_5,0.6,0.2,32.269,31.400000000000563,0.8689999999994361,0.23950000000000043
SDS_PE_16_CIENTIFICA,Cargo 9,MULTIPLA_5,0.7,0.05,41.523,40.40000000000076,1.1229999999992433,0.2660588235294129
SDS_PE_16_CIENTIFICA,Cargo 9,MULTIPLA_5,0.7,0.1,39.324,38.40000000000072,0.9239999999992797,0.254352941176472
SDS_PE_16_CIENTIFICA,Cargo 9,MULTIPLA_5,0.7,0.2,35.089,34.40000000000064,0.6889999999993597,0.2405294117647075
SDS_PE_16_CIENTIFICA,Cargo 9,MULTIPLA_5,0.8,0.05,45.055,44.199999999999626,0.855000000000371,0.27772727272727515
SDS_PE_16_CIENTIFICA,Cargo 9,MULTIPLA_5,0.8,0.1,42.849,42.19999999999975,0.6490000000002547,0.25900000000000317
SDS_PE_16_CIENTIFICA,Cargo 9,MULTIPLA_5,0.8,0.2,38.727,38.200000000000024,0.5269999999999782,0.2479090909090939
SDS_PE_16_CIENTIFICA,Cargo 9,MULTIPLA_5,0.9,0.05,48.732,48.19999999999942,0.5320000000005821,0.2886666666666664
SDS_PE_16_CIENTIFICA,Cargo 9,MULTIPLA_5,0.9,0.1,46.705,46.19999999999952,0.5050000000004802,0.28416666666666657
SDS_PE_16_CIENTIFICA,Cargo 9,MULTIPLA_5,0.9,0.2,41.537,41.19999999999981,0.33700000000018915,0.25616666666666627
SDS_PE_16_CIENTIFICA,Cargo 10,MULTIPLA_5,0.5,0.05,32.048,31.400000000000563,0.6479999999994361,0.22400000000000309
SDS_PE_16_CIENTIFICA,Cargo 10,MULTIPLA_5,0.5,0.1,30.981,30.400000000000535,0.5809999999994652,0.22151851851852167
SDS_PE_16_CIENTIFICA,Cargo 10,MULTIPLA_5,0.5,0.2,27.981,27.400000000000432,0.5809999999995671,0.22151851851852158
SDS_PE_16_CIENTIFICA,Cargo 10,MULTIPLA_5,0.6,0.05,36.074,35.40000000000066,0.6739999999993379,0.23063636363636383
SDS_PE_16_CIENTIFICA,Cargo 10,MULTIPLA_5,0.6,0.1,33.984,33.40000000000061,0.5839999999993888,0.22654545454545455
SDS_PE_16_CIENTIFICA,Cargo 10,MULTIPLA_5,0.6,0.2,30.965,30.400000000000535,0.5649999999994653,0.22568181818181818
SDS_PE_16_CIENTIFICA,Cargo 10,MULTIPLA_5,0.7,0.05,40.029,39.400000000000745,0.6289999999992578,0.23700000000000188
SDS_PE_16_CIENTIFICA,Cargo 10,MULTIPLA_5,0.7,0.1,37.933,37.40000000000071,0.5329999999992943,0.23135294117647262
SDS_PE_16_CIENTIFICA,Cargo 10,MULTIPLA_5,0.7,0.2,33.849,33.40000000000061,0.44899999999938883,0.22641176470588445
SDS_PE_16_CIENTIFICA,Cargo 10,MULTIPLA_5,0.8,0.05,43.574,43.19999999999969,0.37400000000031286,0.23400000000000296
SDS_PE_16_CIENTIFICA,Cargo 10,MULTIPLA_5,0.8,0.1,41.606,41.19999999999981,0.40600000000018915,0.23690909090909384
SDS_PE_16_CIENTIFICA,Cargo 10,MULTIPLA_5,0.8,0.2,37.448,37.2000000000001,0.24799999999989814,0.22254545454545685
SDS_PE_16_CIENTIFICA,Cargo 10,MULTIPLA_5,0.9,0.05,47.459,47.19999999999947,0.25900000000053114,0.24316666666666617
SDS_PE_16_CIENTIFICA,Cargo 10,MULTIPLA_5,0.9,0.1,45.425,45.19999999999957,0.22500000000042927,0.23749999999999938
SDS_PE_16_CIENTIFICA,Cargo 10,MULTIPLA_5,0.9,0.2,40.372,40.19999999999988,0.17200000000011642,0.22866666666666624
SDS_PE_16_CIENTIFICA,Cargo 11,MULTIPLA_5,0.5,0.05,33.462,34.0,-0.538,0.18206666666666557
SDS_PE_16_CIENTIFICA,Cargo 11,MULTIPLA_5,0.5,0.1,32.543,33.0,-0.457,0.18476666666666516
SDS_PE_16_CIENTIFICA,Cargo 11,MULTIPLA_5,0.5,0.2,29.332,30.0,-0.668,0.1777333333333318
SDS_PE_16_CIENTIFICA,Cargo 11,MULTIPLA_5,0.6,0.05,38.542,38.80000000000002,-0.2580000000000218,0.1892499999999999
SDS_PE_16_CIENTIFICA,Cargo 11,MULTIPLA_5,0.6,0.1,36.449,36.79999999999986,-0.35099999999986176,0.18537499999999998
SDS_PE_16_CIENTIFICA,Cargo 11,MULTIPLA_5,0.6,0.2,32.289,32.79999999999949,-0.5109999999994906,0.17870833333333336
SDS_PE_16_CIENTIFICA,Cargo 11,MULTIPLA_5,0.7,0.05,42.474,42.599999999999206,-0.1259999999992069,0.19300000000000012
SDS_PE_16_CIENTIFICA,Cargo 11,MULTIPLA_5,0.7,0.1,40.427,40.599999999999234,-0.17299999999923601,0.1903888888888892
SDS_PE_16_CIENTIFICA,Cargo 11,MULTIPLA_5,0.7,0.2,36.269,36.59999999999932,-0.33099999999931606,0.18161111111111158
SDS_PE_16_CIENTIFICA,Cargo 11,MULTIPLA_5,0.8,0.05,47.325,47.400000000000865,-0.07500000000086583,0.19375000000000006
SDS_PE_16_CIENTIFICA,Cargo 11,MULTIPLA_5,0.8,0.1,45.317,45.40000000000084,-0.08300000000083674,0.19308333333333344
SDS_PE_16_CIENTIFICA,Cargo 11,MULTIPLA_5,0.8,0.2,40.154,40.40000000000076,-0.2460000000007567,0.17949999999999955
SDS_PE_16_CIENTIFICA,Cargo 11,MULTIPLA_5,0.9,0.05,52.182,52.199999999999235,-0.017999999999236023,0.1969999999999993
SDS_PE_16_CIENTIFICA,Cargo 11,MULTIPLA_5,0.9,0.1,49.208,49.19999999999938,0.008000000000625732,0.20133333333333286
SDS_PE_16_CIENTIFICA,Cargo 11,MULTIPLA_5,0.9,0.2,44.101,44.199999999999626,-0.09899999999962893,0.18349999999999972
SDS_PE_16_CIENTIFICA,Cargo 12,MULTIPLA_5,0.5,0.05,34.795,34.0,0.795,0.22649999999999793
SDS_PE_16_CIENTIFICA,Cargo 12,MULTIPLA_5,0.5,0.1,33.75,33.0,0.75,0.22499999999999784
SDS_PE_16_CIENTIFICA,Cargo 12,MULTIPLA_5,0.5,0.2,30.714,30.0,0.714,0.22379999999999822
SDS_PE_16_CIENTIFICA,Cargo 12,MULTIPLA_5,0.6,0.05,39.731,38.80000000000002,0.9309999999999782,0.23879166666666665
SDS_PE_16_CIENTIFICA,Cargo 12,MULTIPLA_5,0.6,0.1,37.516,36.79999999999986,0.7160000000001382,0.22983333333333364
SDS_PE_16_CIENTIFICA,Cargo 12,MULTIPLA_5,0.6,0.2,33.473,32.79999999999949,0.6730000000005093,0.22804166666666678
SDS_PE_16_CIENTIFICA,Cargo 12,MULTIPLA_5,0.7,0.05,43.356,42.599999999999206,0.756000000000793,0.24200000000000016
SDS_PE_16_CIENTIFICA,Cargo 12,MULTIPLA_5,0.7,0.1,41.318,40.599999999999234,0.718000000000764,0.2398888888888892
SDS_PE_16_CIENTIFICA,Cargo 12,MULTIPLA_5,0.7,0.2,37.102,36.59999999999932,0.5020000000006839,0.2278888888888888
SDS_PE_16_CIENTIFICA,Cargo 12,MULTIPLA_5,0.8,0.05,48.028,47.400000000000865,0.6279999999991341,0.2523333333333332
SDS_PE_16_CIENTIFICA,Cargo 12,MULTIPLA_5,0.8,0.1,45.87,45.40000000000084,0.46999999999916325,0.23916666666666625
SDS_PE_16_CIENTIFICA,Cargo 12,MULTIPLA_5,0.8,0.2,40.788,40.40000000000076,0.3879999999992433,0.23233333333333306
SDS_PE_16_CIENTIFICA,Cargo 12,MULTIPLA_5,0.9,0.05,52.616,52.199999999999235,0.416000000000764,0.26933333333333376
SDS_PE_16_CIENTIFICA,Cargo 12,MULTIPLA_5,0.9,0.1,49.522,49.19999999999938,0.32200000000062573,0.25366666666666654
SDS_PE_16_CIENTIFICA,Cargo 12,MULTIPLA_5,0.9,0.2,44.412,44.199999999999626,0.21200000000037109,0.23533333333333278
SDS_PE_16_CIENTIFICA,Cargo 13,MULTIPLA_5,0.5,0.05,34.541,33.79999999999959,0.7410000000004074,0.22555172413793134
SDS_PE_16_CIENTIFICA,Cargo 13,MULTIPLA_5,0.5,0.1,33.49,32.79999999999949,0.6900000000005093,0.22379310344827594
SDS_PE_16_CIENTIFICA,Cargo 13,MULTIPLA_5,0.5,0.2,30.363,29.79999999999951,0.5630000000004911,0.21941379310344847
SDS_PE_16_CIENTIFICA,Cargo 13,MULTIPLA_5,0.6,0.05,38.467,37.79999999999994,0.6670000000000582,0.22779166666666698
SDS_PE_16_CIENTIFICA,Cargo 13,MULTIPLA_5,0.6,0.1,36.277,35.79999999999978,0.4770000000002256,0.2198750000000002
SDS_PE_16_CIENTIFICA,Cargo 13,MULTIPLA_5,0.6,0.2,33.331,32.79999999999949,0.5310000000005093,0.22212500000000018
SDS_PE_16_CIENTIFICA,Cargo 13,MULTIPLA_5,0.7,0.05,42.195,41.59999999999922,0.5950000000007786,0.23305555555555565
SDS_PE_16_CIENTIFICA,Cargo 13,MULTIPLA_5,0.7,0.1,40.149,39.59999999999925,0.5490000000007494,0.23050000000000026
SDS_PE_16_CIENTIFICA,Cargo 13,MULTIPLA_5,0.7,0.2,35.938,35.59999999999934,0.3380000000006621,0.21877777777777768
SDS_PE_16_CIENTIFICA,Cargo 13,MULTIPLA_5,0.8,0.05,46.89,46.40000000000085,0.4899999999991487,0.24083333333333298
SDS_PE_16_CIENTIFICA,Cargo 13,MULTIPLA_5,0.8,0.1,44.794,44.40000000000082,0.39399999999917784,0.23283333333333328
SDS_PE_16_CIENTIFICA,Cargo 13,MULTIPLA_5,0.8,0.2,39.58,39.400000000000745,0.17999999999925786,0.21499999999999964
SDS_PE_16_CIENTIFICA,Cargo 13,MULTIPLA_5,0.9,0.05,51.572,51.19999999999928,0.3720000000007203,0.26199999999999996
SDS_PE_16_CIENTIFICA,Cargo 13,MULTIPLA_5,0.9,0.1,48.456,48.19999999999942,0.2560000000005821,0.24266666666666634
SDS_PE_16_CIENTIFICA,Cargo 13,MULTIPLA_5,0.9,0.2,43.344,43.19999999999969,0.14400000000031288,0.2239999999999997
SDS_PE_16_CIENTIFICA,Cargo 14,MULTIPLA_5,0.5,0.05,34.217,33.79999999999959,0.41700000000040743,0.21437931034482774
SDS_PE_16_CIENTIFICA,Cargo 14,MULTIPLA_5,0.5,0.1,33.115,32.79999999999949,0.3150000000005093,0.21086206896551724
SDS_PE_16_CIENTIFICA,Cargo 14,MULTIPLA_5,0.5,0.2,30.077,29.79999999999951,0.27700000000049113,0.2095517241379314
SDS_PE_16_CIENTIFICA,Cargo 14,MULTIPLA_5,0.6,0.05,38.282,37.79999999999994,0.4820000000000582,0.22008333333333396
SDS_PE_16_CIENTIFICA,Cargo 14,MULTIPLA_5,0.6,0.1,36.166,35.79999999999978,0.36600000000022553,0.21524999999999972
SDS_PE_16_CIENTIFICA,Cargo 14,MULTIPLA_5,0.6,0.2,33.035,32.79999999999949,0.23500000000050933,0.209791666666666
SDS_PE_16_CIENTIFICA,Cargo 14,MULTIPLA_5,0.7,0.05,42.004,41.59999999999922,0.4040000000007785,0.22244444444444433
SDS_PE_16_CIENTIFICA,Cargo 14,MULTIPLA_5,0.7,0.1,39.849,39.59999999999925,0.24900000000074943,0.2138333333333335
SDS_PE_16_CIENTIFICA,Cargo 14,MULTIPLA_5,0.7,0.2,35.852,35.59999999999934,0.25200000000066214,0.2139999999999997
SDS_PE_16_CIENTIFICA,Cargo 14,MULTIPLA_5,0.8,0.05,46.799,46.40000000000085,0.3989999999991487,0.23324999999999982
SDS_PE_16_CIENTIFICA,Cargo 14,MULTIPLA_5,0.8,0.1,44.676,44.40000000000082,0.2759999999991778,0.2229999999999997
SDS_PE_16_CIENTIFICA,Cargo 14,MULTIPLA_5,0.8,0.2,39.553,39.400000000000745,0.15299999999925784,0.21275000000000002
SDS_PE_16_CIENTIFICA,Cargo 14,MULTIPLA_5,0.9,0.05,51.492,51.19999999999928,0.2920000000007203,0.2486666666666664
SDS_PE_16_CIENTIFICA,Cargo 14,MULTIPLA_5,0.9,0.1,48.387,48.19999999999942,0.1870000000005821,0.23116666666666613
SDS_PE_16_CIENTIFICA,Cargo 14,MULTIPLA_5,0.9,0.2,43.303,43.19999999999969,0.10300000000031287,0.21716666666666593
SDS_PE_16_CIENTIFICA,Cargo 15,MULTIPLA_5,0.5,0.05,30.785,32.599999999999405,-1.8149999999994033,0.13517857142857168
SDS_PE_16_CIENTIFICA,Cargo 15,MULTIPLA_5,0.5,0.1,30.019,31.599999999999433,-1.5809999999994324,0.14353571428571496
SDS_PE_16_CIENTIFICA,Cargo 15,MULTIPLA_5,0.5,0.2,27.444,28.599999999999522,-1.1559999999995234,0.15871428571428628
SDS_PE_16_CIENTIFICA,Cargo 15,MULTIPLA_5,0.6,0.05,34.679,36.59999999999932,-1.9209999999993161,0.11647826086956505
SDS_PE_16_CIENTIFICA,Cargo 15,MULTIPLA_5,0.6,0.1,33.085,34.59999999999936,-1.5149999999993597,0.13413043478260825
SDS_PE_16_CIENTIFICA,Cargo 15,MULTIPLA_5,0.6,0.2,30.517,31.599999999999433,-1.0829999999994324,0.15291304347826037
SDS_PE_16_CIENTIFICA,Cargo 15,MULTIPLA_5,0.7,0.05,39.766,41.40000000000078,-1.6340000000007786,0.10388235294117798
SDS_PE_16_CIENTIFICA,Cargo 15,MULTIPLA_5,0.7,0.1,37.942,39.400000000000745,-1.4580000000007423,0.11423529411764864
SDS_PE_16_CIENTIFICA,Cargo 15,MULTIPLA_5,0.7,0.2,34.435,35.40000000000066,-0.9650000000006621,0.14323529411764868
SDS_PE_16_CIENTIFICA,Cargo 15,MULTIPLA_5,0.8,0.05,43.16,44.40000000000082,-1.2400000000008222,0.0966666666666664
SDS_PE_16_CIENTIFICA,Cargo 15,MULTIPLA_5,0.8,0.1,41.271,42.400000000000794,-1.1290000000007931,0.10591666666666646
SDS_PE_16_CIENTIFICA,Cargo 15,MULTIPLA_5,0.8,0.2,37.583,38.40000000000072,-0.8170000000007204,0.1319166666666666
SDS_PE_16_CIENTIFICA,Cargo 15,MULTIPLA_5,0.9,0.05,48.549,49.19999999999938,-0.6509999999993743,0.09150000000000022
SDS_PE_16_CIENTIFICA,Cargo 15,MULTIPLA_5,0.9,0.1,45.59,46.19999999999952,-0.6099999999995198,0.09833333333333374
SDS_PE_16_CIENTIFICA,Cargo 15,MULTIPLA_5,0.9,0.2,40.759,41.19999999999981,-0.4409999999998108,0.12650000000000053
SDS_PE_16_CIENTIFICA,Cargo 16,MULTIPLA_5,0.5,0.05,34.694,34.0,0.694,0.22313333333333174
SDS_PE_16_CIENTIFICA,Cargo 16,MULTIPLA_5,0.5,0.1,33.592,33.0,0.592,0.2197333333333312
SDS_PE_16_CIENTIFICA,Cargo 16,MULTIPLA_5,0.5,0.2,30.597,30.0,0.597,0.21989999999999862
SDS_PE_16_CIENTIFICA,Cargo 16,MULTIPLA_5,0.6,0.05,39.547,38.80000000000002,0.7469999999999781,0.2311250000000001
SDS_PE_16_CIENTIFICA,Cargo 16,MULTIPLA_5,0.6,0.1,37.418,36.79999999999986,0.6180000000001382,0.22575000000000006
SDS_PE_16_CIENTIFICA,Cargo 16,MULTIPLA_5,0.6,0.2,33.264,32.79999999999949,0.46400000000050934,0.21933333333333327
SDS_PE_16_CIENTIFICA,Cargo 16,MULTIPLA_5,0.7,0.05,43.214,42.599999999999206,0.6140000000007931,0.2341111111111111
SDS_PE_16_CIENTIFICA,Cargo 16,MULTIPLA_5,0.7,0.1,41.175,40.599999999999234,0.575000000000764,0.23194444444444437
SDS_PE_16_CIENTIFICA,Cargo 16,MULTIPLA_5,0.7,0.2,37.013,36.59999999999932,0.41300000000068393,0.22294444444444442
SDS_PE_16_CIENTIFICA,Cargo 16,MULTIPLA_5,0.8,0.05,47.819,47.400000000000865,0.4189999999991342,0.2349166666666667
SDS_PE_16_CIENTIFICA,Cargo 16,MULTIPLA_5,0.8,0.1,45.812,45.40000000000084,0.41199999999916326,0.234333333333333
SDS_PE_16_CIENTIFICA,Cargo 16,MULTIPLA_5,0.8,0.2,40.748,40.40000000000076,0.3479999999992433,0.22899999999999987
SDS_PE_16_CIENTIFICA,Cargo 16,MULTIPLA_5,0.9,0.05,52.492,52.199999999999235,0.292000000000764,0.24866666666666604
SDS_PE_16_CIENTIFICA,Cargo 16,MULTIPLA_5,0.9,0.1,49.396,49.19999999999938,0.19600000000062573,0.2326666666666662
SDS_PE_16_CIENTIFICA,Cargo 16,MULTIPLA_5,0.9,0.2,44.31,44.199999999999626,0.11000000000037108,0.21833333333333285
SDS_PE_16_CIENTIFICA,Cargo 1,MULTIPLA_5,0.5,0.05,12.257,12.0,0.257,0.22569999999999887
SDS_PE_16_CIENTIFICA,Cargo 1,MULTIPLA_5,0.5,0.1,11.294,11.0,0.294,0.22939999999999913
SDS_PE_16_CIENTIFICA,Cargo 1,MULTIPLA_5,0.5,0.2,10.25,10.0,0.25,0.2249999999999991
SDS_PE_16_CIENTIFICA,Cargo 1,MULTIPLA_5,0.6,0.05,13.861,13.600000000000234,0.26099999999976536,0.232625
SDS_PE_16_CIENTIFICA,Cargo 1,MULTIPLA_5,0.6,0.1,12.823,12.600000000000223,0.22299999999977627,0.227875
SDS_PE_16_CIENTIFICA,Cargo 1,MULTIPLA_5,0.6,0.2,11.765,11.600000000000213,0.16499999999978718,0.220625
SDS_PE_16_CIENTIFICA,Cargo 1,MULTIPLA_5,0.7,0.05,15.351,15.200000000000268,0.1509999999997326,0.22516666666666596
SDS_PE_16_CIENTIFICA,Cargo 1,MULTIPLA_5,0.7,0.1,14.366,14.200000000000234,0.16599999999976536,0.22766666666666605
SDS_PE_16_CIENTIFICA,Cargo 1,MULTIPLA_5,0.7,0.2,13.352,13.200000000000196,0.15199999999980354,0.22533333333333289
SDS_PE_16_CIENTIFICA,Cargo 1,MULTIPLA_5,0.8,0.05,16.805,16.79999999999969,0.0050000000003092284,0.20125
SDS_PE_16_CIENTIFICA,Cargo 1,MULTIPLA_5,0.8,0.1,15.893,15.799999999999716,0.09300000000028376,0.22325
SDS_PE_16_CIENTIFICA,Cargo 1,MULTIPLA_5,0.8,0.2,13.901,13.79999999999978,0.1010000000002201,0.22525
SDS_PE_16_CIENTIFICA,Cargo 1,MULTIPLA_5,0.9,0.05,18.374,18.39999999999993,-0.025999999999930877,0.187
SDS_PE_16_CIENTIFICA,Cargo 1,MULTIPLA_5,0.9,0.1,17.445,17.399999999999842,0.045000000000156436,0.2225
SDS_PE_16_CIENTIFICA,Cargo 1,MULTIPLA_5,0.9,0.2,15.476,15.399999999999752,0.0760000000002492,0.238
SERPRO_21,Cargo 1,CERTO_ERRADO,0.5,0.05,49.506,46.0,3.506,0.5350600000000002
SERPRO_21,Cargo 1,CERTO_ERRADO,0.5,0.1,42.836,40.0,2.836,0.5283600000000002
SERPRO_21,Cargo 1,CERTO_ERRADO,0.5,0.2,31.812,30.0,1.812,0.51812
SERPRO_21,Cargo 1,CERTO_ERRADO,0.6,0.05,57.17,54.0,3.17,0.5396249999999998
SERPRO_21,Cargo 1,CERTO_ERRADO,0.6,0.1,50.45,48.0,2.45,0.5306250000000005
SERPRO_21,Cargo 1,CERTO_ERRADO,0.6,0.2,37.662,36.0,1.662,0.5207749999999999
SERPRO_21,Cargo 1,CERTO_ERRADO,0.7,0.05,66.81,64.0,2.81,0.5468333333333346
SERPRO_21,Cargo 1,CERTO_ERRADO,0.7,0.1,58.154,56.0,2.154,0.5359000000000016
SERPRO_21,Cargo 1,CERTO_ERRADO,0.7,0.2,43.494,42.0,1.494,0.5249000000000011
SERPRO_21,Cargo 1,CERTO_ERRADO,0.8,0.05,74.152,72.0,2.152,0.5538000000000002
SERPRO_21,Cargo 1,CERTO_ERRADO,0.8,0.1,65.448,64.0,1.448,0.5362000000000008
SERPRO_21,Cargo 1,CERTO_ERRADO,0.8,0.2,48.838,48.0,0.838,0.5209499999999999
SERPRO_21,Cargo 1,CERTO_ERRADO,0.9,0.05,83.446,82.0,1.446,0.5723000000000009
SERPRO_21,Cargo 1,CERTO_ERRADO,0.9,0.1,73.024,72.0,1.024,0.5512000000000002
SERPRO_21,Cargo 1,CERTO_ERRADO,0.9,0.2,54.592,54.0,0.592,0.5296000000000004
SERPRO_21,Cargo 2,CERTO_ERRADO,0.5,0.05,29.724,27.0,2.724,0.5454000000000027
SERPRO_21,Cargo 2,CERTO_ERRADO,0.5,0.1,27.432,25.0,2.432,0.5405333333333356
SERPRO_21,Cargo 2,CERTO_ERRADO,0.5,0.2,20.52,19.0,1.52,0.5253333333333352
SERPRO_21,Cargo 2,CERTO_ERRADO,0.6,0.05,35.63,33.0,2.63,0.5547916666666656
SERPRO_21,Cargo 2,CERTO_ERRADO,0.6,0.1,31.14,29.0,2.14,0.5445833333333324
SERPRO_21,Cargo 2,CERTO_ERRADO,0.6,0.2,22.488,21.0,1.488,0.5310000000000001
SERPRO_21,Cargo 2,CERTO_ERRADO,0.7,0.05,39.236,37.0,2.236,0.5621111111111078
SERPRO_21,Cargo 2,CERTO_ERRADO,0.7,0.1,34.624,33.0,1.624,0.5451111111111091
SERPRO_21,Cargo 2,CERTO_ERRADO,0.7,0.2,25.992,25.0,0.992,0.5275555555555552
SERPRO_21,Cargo 2,CERTO_ERRADO,0.8,0.05,44.706,43.0,1.706,0.5710833333333343
SERPRO_21,Cargo 2,CERTO_ERRADO,0.8,0.1,40.474,39.0,1.474,0.5614166666666665
SERPRO_21,Cargo 2,CERTO_ERRADO,0.8,0.2,29.826,29.0,0.826,0.534416666666667
SERPRO_21,Cargo 2,CERTO_ERRADO,0.9,0.05,49.996,49.0,0.996,0.5829999999999995
SERPRO_21,Cargo 2,CERTO_ERRADO,0.9,0.1,43.806,43.0,0.806,0.567166666666668
SERPRO_21,Cargo 2,CERTO_ERRADO,0.9,0.2,33.394,33.0,0.394,0.5328333333333335
COREN_SE_21,Cargo 1,MULTIPLA_4,0.5,0.05,24.727,24.0,0.727,0.2863500000000007
COREN_SE_21,Cargo 1,MULTIPLA_4,0.5,0.1,23.658,23.0,0.658,0.28290000000000004
COREN_SE_21,Cargo 1,MULTIPLA_4,0.5,0.2,21.519,21.0,0.519,0.2759499999999998
COREN_SE_21,Cargo 1,MULTIPLA_4,0.6,0.05,26.702,26.0,0.702,0.293875
COREN_SE_21,Cargo 1,MULTIPLA_4,0.6,0.1,25.53,25.0,0.53,0.283125
COREN_SE_21,Cargo 1,MULTIPLA_4,0.6,0.2,23.414,23.0,0.414,0.275875
COREN_SE_21,Cargo 1,MULTIPLA_4,0.7,0.05,29.599,29.0,0.599,0.29991666666666655
COREN_SE_21,Cargo 1,MULTIPLA_4,0.7,0.1,28.59,28.0,0.59,0.2991666666666665
COREN_SE_21,Cargo 1,MULTIPLA_4,0.7,0.2,25.369,25.0,0.369,0.28074999999999967
COREN_SE_21,Cargo 1,MULTIPLA_4,0.8,0.05,32.463,32.0,0.463,0.307875
COREN_SE_21,Cargo 1,MULTIPLA_4,0.8,0.1,30.347,30.0,0.347,0.293375
COREN_SE_21,Cargo 1,MULTIPLA_4,0.8,0.2,27.296,27.0,0.296,0.287
COREN_SE_21,Cargo 1,MULTIPLA_4,0.9,0.05,35.265,35.0,0.265,0.31625
COREN_SE_21,Cargo 1,MULTIPLA_4,0.9,0.1,33.212,33.0,0.212,0.303
COREN_SE_21,Cargo 1,MULTIPLA_4,0.9,0.2,29.115,29.0,0.115,0.27875
COREN_SE_21,Cargo 2,MULTIPLA_4,0.5,0.05,23.62,23.75,-0.13,0.24315789473684546
COREN_SE_21,Cargo 2,MULTIPLA_4,0.5,0.1,22.801,22.75,0.051,0.2526842105263194
COREN_SE_21,Cargo 2,MULTIPLA_4,0.5,0.2,20.832,20.75,0.082,0.25431578947368777
COREN_SE_21,Cargo 2,MULTIPLA_4,0.6,0.05,24.942,25.0,-0.058,0.246375
COREN_SE_21,Cargo 2,MULTIPLA_4,0.6,0.1,23.959,24.0,-0.041,0.2474375
COREN_SE_21,Cargo 2,MULTIPLA_4,0.6,0.2,22.101,22.0,0.101,0.2563125
COREN_SE_21,Cargo 2,MULTIPLA_4,0.7,0.05,27.738,28.0,-0.262,0.22816666666666655
COREN_SE_21,Cargo 2,MULTIPLA_4,0.7,0.1,26.79,27.0,-0.21,0.23249999999999987
COREN_SE_21,Cargo 2,MULTIPLA_4,0.7,0.2,24.033,24.0,0.033,0.2527499999999999
COREN_SE_21,Cargo 2,MULTIPLA_4,0.8,0.05,30.732,31.0,-0.268,0.2165
COREN_SE_21,Cargo 2,MULTIPLA_4,0.8,0.1,28.84,29.0,-0.16,0.23
COREN_SE_21,Cargo 2,MULTIPLA_4,0.8,0.2,25.992,26.0,-0.008,0.249
COREN_SE_21,Cargo 2,MULTIPLA_4,0.9,0.05,33.77,34.0,-0.23,0.1925
COREN_SE_21,Cargo 2,MULTIPLA_4,0.9,0.1,31.922,32.0,-0.078,0.2305
COREN_SE_21,Cargo 2,MULTIPLA_4,0.9,0.2,28.966,29.0,-0.034,0.2415
CPRM_16,Cargo 1,MULTIPLA_5,0.5,0.05,23.75,23.0,0.75,0.23749999999999977
CPRM_16,Cargo 1,MULTIPLA_5,0.5,0.1,22.6,22.0,0.6,0.2299999999999994
CPRM_16,Cargo 1,MULTIPLA_5,0.5,0.2,20.507,20.0,0.507,0.22534999999999958
CPRM_16,Cargo 1,MULTIPLA_5,0.6,0.05,25.854,25.200000000000447,0.6539999999995525,0.240875
CPRM_16,Cargo 1,MULTIPLA_5,0.6,0.1,24.721,24.200000000000436,0.5209999999995635,0.2325625
CPRM_16,Cargo 1,MULTIPLA_5,0.6,0.2,22.65,22.20000000000041,0.4499999999995889,0.228125
CPRM_16,Cargo 1,MULTIPLA_5,0.7,0.05,29.014,28.400000000000468,0.6139999999995307,0.2511666666666664
CPRM_16,Cargo 1,MULTIPLA_5,0.7,0.1,27.94,27.400000000000432,0.539999999999567,0.24499999999999983
CPRM_16,Cargo 1,MULTIPLA_5,0.7,0.2,24.769,24.400000000000304,0.3689999999996944,0.23074999999999948
CPRM_16,Cargo 1,MULTIPLA_5,0.8,0.05,32.114,31.599999999999433,0.5140000000005676,0.26425
CPRM_16,Cargo 1,MULTIPLA_5,0.8,0.1,29.984,29.59999999999949,0.3840000000005093,0.248
CPRM_16,Cargo 1,MULTIPLA_5,0.8,0.2,26.812,26.5999999999996,0.21200000000040017,0.2265
CPRM_16,Cargo 1,MULTIPLA_5,0.9,0.05,35.163,34.799999999999685,0.36300000000031285,0.29075
