Concurso,Cargo,Grupo,Conhecimento,Erro,Media_Tecnica,Media_Aleatoria,Ganho_Medio
DPDF_20_ANALISTA,Cargo 9,CERTO_ERRADO,0.7,0.05,40.18,38.0,2.18
DPDF_20_ANALISTA,Cargo 9,CERTO_ERRADO,0.7,0.1,35.666,34.0,1.666
DPDF_20_ANALISTA,Cargo 9,CERTO_ERRADO,0.7,0.2,27.172,26.0,1.172
DPDF_20_ANALISTA,Cargo 9,CERTO_ERRADO,0.8,0.05,45.524,44.0,1.524
DPDF_20_ANALISTA,Cargo 9,CERTO_ERRADO,0.8,0.1,41.308,40.0,1.308
DPDF_20_ANALISTA,Cargo 9,CERTO_ERRADO,0.8,0.2,30.918,30.0,0.918
DPDF_20_ANALISTA,Cargo 9,CERTO_ERRADO,0.9,0.05,50.99,50.0,0.99
DPDF_20_ANALISTA,Cargo 9,CERTO_ERRADO,0.9,0.1,44.728,44.0,0.728
DPDF_20_ANALISTA,Cargo 9,CERTO_ERRADO,0.9,0.2,34.428,34.0,0.428
DPDF_20_ANALISTA,Cargo 10,CERTO_ERRADO,0.5,0.05,29.908,28.0,1.908
DPDF_20_ANALISTA,Cargo 10,CERTO_ERRADO,0.5,0.1,25.616,24.0,1.616
DPDF_20_ANALISTA,Cargo 10,CERTO_ERRADO,0.5,0.2,18.794,18.0,0.794
DPDF_20_ANALISTA,Cargo 10,CERTO_ERRADO,0.6,0.05,35.618,34.0,1.618
DPDF_20_ANALISTA,Cargo 10,CERTO_ERRADO,0.6,0.1,31.374,30.0,1.374
DPDF_20_ANALISTA,Cargo 10,CERTO_ERRADO,0.6,0.2,23.09,22.0,1.09
DPDF_20_ANALISTA,Cargo 10,CERTO_ERRADO,0.7,0.05,39.368,38.0,1.368
DPDF_20_ANALISTA,Cargo 10,CERTO_ERRADO,0.7,0.1,35.266,34.0,1.266
DPDF_20_ANALISTA,Cargo 10,CERTO_ERRADO,0.7,0.2,26.71,26.0,0.71
DPDF_20_ANALISTA,Cargo 10,CERTO_ERRADO,0.8,0.05,44.804,44.0,0.804
DPDF_20_ANALISTA,Cargo 10,CERTO_ERRADO,0.8,0.1,40.75,40.0,0.75
DPDF_20_ANALISTA,Cargo 10,CERTO_ERRADO,0.8,0.2,30.652,30.0,0.652
DPDF_20_ANALISTA,Cargo 10,CERTO_ERRADO,0.9,0.05,50.494,50.0,0.494
DPDF_20_ANALISTA,Cargo 10,CERTO_ERRADO,0.9,0.1,44.418,44.0,0.418
DPDF_20_ANALISTA,Cargo 10,CERTO_ERRADO,0.9,0.2,34.26,34.0,0.26
DPDF_20_ANALISTA,Cargo 11,CERTO_ERRADO,0.5,0.05,29.998,28.0,1.998
DPDF_20_ANALISTA,Cargo 11,CERTO_ERRADO,0.5,0.1,25.356,24.0,1.356
DPDF_20_ANALISTA,Cargo 11,CERTO_ERRADO,0.5,0.2,18.876,18.0,0.876
DPDF_20_ANALISTA,Cargo 11,CERTO_ERRADO,0.6,0.05,35.538,34.0,1.538
DPDF_20_ANALISTA,Cargo 11,CERTO_ERRADO,0.6,0.1,31.446,30.0,1.446
DPDF_20_ANALISTA,Cargo 11,CERTO_ERRADO,0.6,0.2,22.932,22.0,0.932
DPDF_20_ANALISTA,Cargo 11,CERTO_ERRADO,0.7,0.05,39.382,38.0,1.382
DPDF_20_ANALISTA,Cargo 11,CERTO_ERRADO,0.7,0.1,35.054,34.0,1.054
DPDF_20_ANALISTA,Cargo 11,CERTO_ERRADO,0.7,0.2,26.694,26.0,0.694
DPDF_20_ANALISTA,Cargo 11,CERTO_ERRADO,0.8,0.05,44.828,44.0,0.828
DPDF_20_ANALISTA,Cargo 11,CERTO_ERRADO,0.8,0.1,40.83,40.0,0.83
DPDF_20_ANALISTA,Cargo 11,CERTO_ERRADO,0.8,0.2,30.566,30.0,0.566
DPDF_20_ANALISTA,Cargo 11,CERTO_ERRADO,0.9,0.05,50.448,50.0,0.448
DPDF_20_ANALISTA,Cargo 11,CERTO_ERRADO,0.9,0.1,44.382,44.0,0.382
DPDF_20_ANALISTA,Cargo 11,CERTO_ERRADO,0.9,0.2,34.392,34.0,0.392
DPDF_20_ANALISTA,Cargo 12,CERTO_ERRADO,0.5,0.05,29.39,27.0,2.39
DPDF_20_ANALISTA,Cargo 12,CERTO_ERRADO,0.5,0.1,27.212,25.0,2.212
DPDF_20_ANALISTA,Cargo 12,CERTO_ERRADO,0.5,0.2,20.424,19.0,1.424
DPDF_20_ANALISTA,Cargo 12,CERTO_ERRADO,0.6,0.05,34.446,32.0,2.446
DPDF_20_ANALISTA,Cargo 12,CERTO_ERRADO,0.6,0.1,29.828,28.0,1.828
DPDF_20_ANALISTA,Cargo 12,CERTO_ERRADO,0.6,0.2,23.256,22.0,1.256
DPDF_20_ANALISTA,Cargo 12,CERTO_ERRADO,0.7,0.05,37.96,36.0,1.96
DPDF_20_ANALISTA,Cargo 12,CERTO_ERRADO,0.7,0.1,33.472,32.0,1.472
DPDF_20_ANALISTA,Cargo 12,CERTO_ERRADO,0.7,0.2,24.94,24.0,0.94
DPDF_20_ANALISTA,Cargo 12,CERTO_ERRADO,0.8,0.05,43.474,42.0,1.474
DPDF_20_ANALISTA,Cargo 12,CERTO_ERRADO,0.8,0.1,39.32,38.0,1.32
DPDF_20_ANALISTA,Cargo 12,CERTO_ERRADO,0.8,0.2,28.658,28.0,0.658
DPDF_20_ANALISTA,Cargo 12,CERTO_ERRADO,0.9,0.05,48.806,48.0,0.806
DPDF_20_ANALISTA,Cargo 12,CERTO_ERRADO,0.9,0.1,42.598,42.0,0.598
DPDF_20_ANALISTA,Cargo 12,CERTO_ERRADO,0.9,0.2,32.448,32.0,0.448
DPDF_20_ANALISTA,Cargo 13,CERTO_ERRADO,0.5,0.05,29.248,27.0,2.248
DPDF_20_ANALISTA,Cargo 13,CERTO_ERRADO,0.5,0.1,27.026,25.0,2.026
DPDF_20_ANALISTA,Cargo 13,CERTO_ERRADO,0.5,0.2,20.534,19.0,1.534
DPDF_20_ANALISTA,Cargo 13,CERTO_ERRADO,0.6,0.05,34.998,33.0,1.998
DPDF_20_ANALISTA,Cargo 13,CERTO_ERRADO,0.6,0.1,30.964,29.0,1.964
DPDF_20_ANALISTA,Cargo 13,CERTO_ERRADO,0.6,0.2,21.846,21.0,0.846
DPDF_20_ANALISTA,Cargo 13,CERTO_ERRADO,0.7,0.05,38.742,37.0,1.742
DPDF_20_ANALISTA,Cargo 13,CERTO_ERRADO,0.7,0.1,34.462,33.0,1.462
DPDF_20_ANALISTA,Cargo 13,CERTO_ERRADO,0.7,0.2,25.662,25.0,0.662
DPDF_20_ANALISTA,Cargo 13,CERTO_ERRADO,0.8,0.05,44.258,43.0,1.258
DPDF_20_ANALISTA,Cargo 13,CERTO_ERRADO,0.8,0.1,39.982,39.0,0.982
DPDF_20_ANALISTA,Cargo 13,CERTO_ERRADO,0.8,0.2,29.692,29.0,0.692
DPDF_20_ANALISTA,Cargo 13,CERTO_ERRADO,0.9,0.05,49.752,49.0,0.752
DPDF_20_ANALISTA,Cargo 13,CERTO_ERRADO,0.9,0.1,43.608,43.0,0.608
DPDF_20_ANALISTA,Cargo 13,CERTO_ERRADO,0.9,0.2,33.354,33.0,0.354
TJ_PR_16_JUIZ,Cargo 1,MULTIPLA_4,0.5,0.05,55.613,54.5,1.113
TJ_PR_16_JUIZ,Cargo 1,MULTIPLA_4,0.5,0.1,53.338,52.5,0.838
TJ_PR_16_JUIZ,Cargo 1,MULTIPLA_4,0.5,0.2,48.264,47.5,0.764
TJ_PR_16_JUIZ,Cargo 1,MULTIPLA_4,0.6,0.05,62.325,61.25,1.075
TJ_PR_16_JUIZ,Cargo 1,MULTIPLA_4,0.6,0.1,59.138,58.25,0.888
TJ_PR_16_JUIZ,Cargo 1,MULTIPLA_4,0.6,0.2,53.974,53.25,0.724
TJ_PR_16_JUIZ,Cargo 1,MULTIPLA_4,0.7,0.05,67.718,67.0,0.718
TJ_PR_16_JUIZ,Cargo 1,MULTIPLA_4,0.7,0.1,64.663,64.0,0.663
TJ_PR_16_JUIZ,Cargo 1,MULTIPLA_4,0.7,0.2,58.523,58.0,0.523
TJ_PR_16_JUIZ,Cargo 1,MULTIPLA_4,0.8,0.05,74.421,73.75,0.671
TJ_PR_16_JUIZ,Cargo 1,MULTIPLA_4,0.8,0.1,70.245,69.75,0.495
TJ_PR_16_JUIZ,Cargo 1,MULTIPLA_4,0.8,0.2,63.158,62.75,0.408
TJ_PR_16_JUIZ,Cargo 1,MULTIPLA_4,0.9,0.05,79.829,79.5,0.329
TJ_PR_16_JUIZ,Cargo 1,MULTIPLA_4,0.9,0.1,75.837,75.5,0.337
TJ_PR_16_JUIZ,Cargo 1,MULTIPLA_4,0.9,0.2,67.715,67.5,0.215
PC_ES_22_DELEGADO,Cargo 1,MULTIPLA_5,0.5,0.05,43.666,43.40000000000081,0.2659999999991924
PC_ES_22_DELEGADO,Cargo 1,MULTIPLA_5,0.5,0.1,41.887,41.40000000000078,0.4869999999992215
PC_ES_22_DELEGADO,Cargo 1,MULTIPLA_5,0.5,0.2,37.817,37.40000000000071,0.4169999999992942
PC_ES_22_DELEGADO,Cargo 1,MULTIPLA_5,0.6,0.05,48.265,48.0,0.265
PC_ES_22_DELEGADO,Cargo 1,MULTIPLA_5,0.6,0.1,46.168,46.0,0.168
PC_ES_22_DELEGADO,Cargo 1,MULTIPLA_5,0.6,0.2,42.315,42.0,0.315
PC_ES_22_DELEGADO,Cargo 1,MULTIPLA_5,0.7,0.05,53.854,53.59999999999907,0.2540000000009313
PC_ES_22_DELEGADO,Cargo 1,MULTIPLA_5,0.7,0.1,50.837,50.5999999999991,0.2370000000009022
PC_ES_22_DELEGADO,Cargo 1,MULTIPLA_5,0.7,0.2,45.776,45.59999999999916,0.17600000000083674
PC_ES_22_DELEGADO,Cargo 1,MULTIPLA_5,0.8,0.05,60.093,60.0,0.093
PC_ES_22_DELEGADO,Cargo 1,MULTIPLA_5,0.8,0.1,57.103,57.0,0.103
PC_ES_22_DELEGADO,Cargo 1,MULTIPLA_5,0.8,0.2,51.131,51.0,0.131
PC_ES_22_DELEGADO,Cargo 1,MULTIPLA_5,0.9,0.05,64.611,64.59999999999899,0.011000000001018634
PC_ES_22_DELEGADO,Cargo 1,MULTIPLA_5,0.9,0.1,61.643,61.59999999999901,0.0430000000009968
PC_ES_22_DELEGADO,Cargo 1,MULTIPLA_5,0.9,0.2,54.601,54.59999999999906,0.0010000000009385986
CBM_PA_23_CFO,Cargo 1,MULTIPLA_5,0.5,0.05,30.834,32.599999999999405,-1.7659999999994034
CBM_PA_23_CFO,Cargo 1,MULTIPLA_5,0.5,0.1,29.891,31.599999999999433,-1.7089999999994325
CBM_PA_23_CFO,Cargo 1,MULTIPLA_5,0.5,0.2,27.307,28.599999999999522,-1.2929999999995234
CBM_PA_23_CFO,Cargo 1,MULTIPLA_5,0.6,0.05,34.853,36.59999999999932,-1.746999999999316
CBM_PA_23_CFO,Cargo 1,MULTIPLA_5,0.6,0.1,33.074,34.59999999999936,-1.5259999999993596
CBM_PA_23_CFO,Cargo 1,MULTIPLA_5,0.6,0.2,30.46,31.599999999999433,-1.1399999999994326
CBM_PA_23_CFO,Cargo 1,MULTIPLA_5,0.7,0.05,39.902,41.40000000000078,-1.4980000000007785
CBM_PA_23_CFO,Cargo 1,MULTIPLA_5,0.7,0.1,38.089,39.400000000000745,-1.3110000000007422
CBM_PA_23_CFO,Cargo 1,MULTIPLA_5,0.7,0.2,34.338,35.40000000000066,-1.0620000000006622
CBM_PA_23_CFO,Cargo 1,MULTIPLA_5,0.8,0.05,43.244,44.40000000000082,-1.1560000000008221
CBM_PA_23_CFO,Cargo 1,MULTIPLA_5,0.8,0.1,41.313,42.400000000000794,-1.087000000000793
CBM_PA_23_CFO,Cargo 1,MULTIPLA_5,0.8,0.2,37.591,38.40000000000072,-0.8090000000007204
CBM_PA_23_CFO,Cargo 1,MULTIPLA_5,0.9,0.05,48.552,49.19999999999938,-0.6479999999993743
CBM_PA_23_CFO,Cargo 1,MULTIPLA_5,0.9,0.1,45.667,46.19999999999952,-0.5329999999995197
CBM_PA_23_CFO,Cargo 1,MULTIPLA_5,0.9,0.2,40.804,41.19999999999981,-0.39599999999981084
HUB_19_MULTIPROFISSIONAL,Cargo 1,CERTO_ERRADO,0.5,0.05,45.008,45.0,0.008
HUB_19_MULTIPROFISSIONAL,Cargo 1,CERTO_ERRADO,0.5,0.1,41.08,41.0,0.08
HUB_19_MULTIPROFISSIONAL,Cargo 1,CERTO_ERRADO,0.5,0.2,31.076,31.0,0.076
HUB_19_MULTIPROFISSIONAL,Cargo 1,CERTO_ERRADO,0.6,0.05,54.894,55.0,-0.106
HUB_19_MULTIPROFISSIONAL,Cargo 1,CERTO_ERRADO,0.6,0.1,48.726,49.0,-0.274
HUB_19_MULTIPROFISSIONAL,Cargo 1,CERTO_ERRADO,0.6,0.2,37.248,37.0,0.248
HUB_19_MULTIPROFISSIONAL,Cargo 1,CERTO_ERRADO,0.7,0.05,62.438,63.0,-0.562
HUB_19_MULTIPROFISSIONAL,Cargo 1,CERTO_ERRADO,0.7,0.1,56.738,57.0,-0.262
HUB_19_MULTIPROFISSIONAL,Cargo 1,CERTO_ERRADO,0.7,0.2,43.138,43.0,0.138
HUB_19_MULTIPROFISSIONAL,Cargo 1,CERTO_ERRADO,0.8,0.05,72.454,73.0,-0.546
HUB_19_MULTIPROFISSIONAL,Cargo 1,CERTO_ERRADO,0.8,0.1,64.78,65.0,-0.22
HUB_19_MULTIPROFISSIONAL,Cargo 1,CERTO_ERRADO,0.8,0.2,48.85,49.0,-0.15
HUB_19_MULTIPROFISSIONAL,Cargo 1,CERTO_ERRADO,0.9,0.05,80.644,81.0,-0.356
HUB_19_MULTIPROFISSIONAL,Cargo 1,CERTO_ERRADO,0.9,0.1,73.024,73.0,0.024
HUB_19_MULTIPROFISSIONAL,Cargo 1,CERTO_ERRADO,0.9,0.2,55.098,55.0,0.098
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.5,0.05,29.846,29.25,0.596
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.5,0.1,28.867,28.25,0.617
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.5,0.2,26.862,26.25,0.612
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.6,0.05,33.455,33.0,0.455
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.6,0.1,32.398,32.0,0.398
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.6,0.2,29.484,29.0,0.484
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.7,0.05,37.067,36.75,0.317
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.7,0.1,35.096,34.75,0.346
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.7,0.2,32.188,31.75,0.438
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.8,0.05,40.473,40.5,-0.027
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.8,0.1,38.713,38.5,0.213
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.8,0.2,34.781,34.5,0.281
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.9,0.05,43.178,43.25,-0.072
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.9,0.1,41.297,41.25,0.047
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.9,0.2,37.35,37.25,0.1
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.5,0.05,54.212,54.40000000000094,-0.1880000000009386
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.5,0.1,52.368,52.400000000000915,-0.03200000000091677
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.5,0.2,47.245,47.400000000000865,-0.15500000000086583
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.6,0.05,61.547,61.59999999999901,-0.05299999999900319
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.6,0.1,58.487,58.59999999999903,-0.11299999999902502
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.6,0.2,52.49,52.599999999999085,-0.10999999999908323
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.7,0.05,67.619,67.80000000000125,-0.18100000000125147
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.7,0.1,64.713,64.80000000000118,-0.0870000000011787
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.7,0.2,57.814,57.80000000000097,0.013999999999032297
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.8,0.05,75.82,75.80000000000143,0.019999999998573912
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.8,0.1,71.713,71.80000000000133,-0.08700000000133877
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.8,0.2,63.761,63.80000000000115,-0.0390000000011496
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.9,0.05,81.94,82.0,-0.06
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.9,0.1,77.994,78.0,-0.006
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.9,0.2,69.967,70.0,-0.033
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.5,0.05,30.646,31.599999999999433,-0.9539999999994325
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.5,0.1,29.767,30.59999999999946,-0.8329999999994616
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.5,0.2,26.889,27.59999999999956,-0.7109999999995598
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.6,0.05,35.64,36.40000000000068,-0.7600000000006839
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.6,0.1,33.567,34.40000000000064,-0.8330000000006403
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.6,0.2,30.815,31.400000000000563,-0.5850000000005638
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.7,0.05,39.611,40.40000000000076,-0.7890000000007567
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.7,0.1,37.697,38.40000000000072,-0.7030000000007203
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.7,0.2,33.879,34.40000000000064,-0.5210000000006403
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.8,0.05,43.655,44.199999999999626,-0.5449999999996289
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.8,0.1,41.699,42.19999999999975,-0.5009999999997453
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.8,0.2,37.762,38.200000000000024,-0.4380000000000218
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.9,0.05,47.893,48.19999999999942,-0.3069999999994179
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.9,0.1,45.848,46.19999999999952,-0.3519999999995198
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.9,0.2,40.951,41.19999999999981,-0.24899999999981082
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.5,0.05,32.366,32.79999999999949,-0.4339999999994907
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.5,0.1,31.346,31.799999999999493,-0.4539999999994943
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.5,0.2,28.116,28.799999999999518,-0.6839999999995161
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.6,0.05,37.332,37.59999999999929,-0.26799999999929425
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.6,0.1,35.225,35.59999999999934,-0.37499999999933786
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.6,0.2,32.136,32.599999999999405,-0.4639999999994034
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.7,0.05,41.431,41.59999999999922,-0.16899999999922147
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.7,0.1,39.374,39.59999999999925,-0.22599999999925058
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.7,0.2,35.224,35.59999999999934,-0.37599999999933786
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.8,0.05,45.305,45.40000000000084,-0.09500000000083673
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.8,0.1,43.314,43.40000000000081,-0.08600000000080762
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.8,0.2,38.21,38.40000000000072,-0.19000000000072031
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.9,0.05,50.165,50.19999999999932,-0.034999999999323336
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.9,0.1,47.16,47.19999999999947,-0.039999999999468856
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.9,0.2,42.12,42.19999999999975,-0.07999999999974534
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.5,0.05,34.259,33.79999999999959,0.45900000000040747
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.5,0.1,33.404,32.79999999999949,0.6040000000005094
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.5,0.2,30.402,29.79999999999951,0.6020000000004911
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.6,0.05,38.226,37.79999999999994,0.4260000000000582
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.6,0.1,36.273,35.79999999999978,0.4730000000002256
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.6,0.2,33.352,32.79999999999949,0.5520000000005093
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.7,0.05,41.901,41.59999999999922,0.30100000000077853
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.7,0.1,40.031,39.59999999999925,0.43100000000074945
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.7,0.2,35.963,35.59999999999934,0.3630000000006621
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.8,0.05,46.46,46.40000000000085,0.05999999999914871
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.8,0.1,44.508,44.40000000000082,0.10799999999917782
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.8,0.2,39.734,39.400000000000745,0.33399999999925784
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.9,0.05,51.152,51.19999999999928,-0.04799999999927968
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.9,0.1,48.237,48.19999999999942,0.037000000000582074
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.9,0.2,43.284,43.19999999999969,0.08400000000031287
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.5,0.05,31.918,33.79999999999959,-1.8819999999995924
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.5,0.1,30.9,32.79999999999949,-1.8999999999994908
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.5,0.2,28.231,29.79999999999951,-1.5689999999995088
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.6,0.05,35.893,37.79999999999994,-1.9069999999999419
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.6,0.1,34.167,35.79999999999978,-1.6329999999997744
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.6,0.2,31.46,32.79999999999949,-1.3399999999994907
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.7,0.05,40.063,41.59999999999922,-1.5369999999992214
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.7,0.1,38.148,39.59999999999925,-1.4519999999992506
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.7,0.2,34.463,35.59999999999934,-1.1369999999993379
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.8,0.05,45.227,46.40000000000085,-1.1730000000008514
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.8,0.1,43.319,44.40000000000082,-1.0810000000008222
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.8,0.2,38.543,39.400000000000745,-0.8570000000007422
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.9,0.05,50.538,51.19999999999928,-0.6619999999992797
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.9,0.1,47.651,48.19999999999942,-0.548999999999418
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.9,0.2,42.751,43.19999999999969,-0.44899999999968715
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.5,0.05,33.484,33.79999999999959,-0.31599999999959255
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.5,0.1,32.466,32.79999999999949,-0.3339999999994907
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.5,0.2,29.412,29.79999999999951,-0.38799999999950885
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.6,0.05,37.592,37.79999999999994,-0.2079999999999418
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.6,0.1,35.582,35.79999999999978,-0.21799999999977446
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.6,0.2,32.51,32.79999999999949,-0.28999999999949067
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.7,0.05,41.432,41.59999999999922,-0.16799999999922147
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.7,0.1,39.351,39.59999999999925,-0.24899999999925057
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.7,0.2,35.433,35.59999999999934,-0.1669999999993379
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.8,0.05,46.214,46.40000000000085,-0.1860000000008513
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.8,0.1,44.279,44.40000000000082,-0.12100000000082219
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.8,0.2,39.24,39.400000000000745,-0.16000000000074216
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.9,0.05,50.995,51.19999999999928,-0.20499999999927968
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.9,0.1,48.104,48.19999999999942,-0.09599999999941793
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.9,0.2,43.196,43.19999999999969,-0.003999999999687134
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.5,0.05,45.536,44.80000000000041,0.7359999999995925
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.5,0.1,43.446,42.80000000000029,0.6459999999997089
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.5,0.2,39.33,38.80000000000002,0.5299999999999782
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.6,0.05,50.891,50.19999999999932,0.6910000000006766
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.6,0.1,48.799,48.19999999999942,0.5990000000005821
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.6,0.2,43.634,43.19999999999969,0.43400000000031286
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.7,0.05,56.399,55.8000000000009,0.5989999999990978
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.7,0.1,53.32,52.800000000000786,0.5199999999992142
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.7,0.2,48.205,47.800000000000566,0.4049999999994325
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.8,0.05,61.678,61.19999999999892,0.47800000000107684
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.8,0.1,58.534,58.199999999999015,0.33400000000098223
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.8,0.2,52.425,52.199999999999235,0.22500000000076398
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.9,0.05,67.835,67.59999999999918,0.23500000000081492
