simulacao_id,letra_chutada,nota_liquida,acertos,erros
37111,C,39,67,28
37112,C,45,70,25
37113,C,49,72,23
37114,E,53,74,21
37115,C,47,71,24
37116,C,41,68,27
37117,C,45,70,25
37118,C,41,68,27
37119,C,41,68,27
37120,C,53,74,21
37121,C,47,71,24
37122,C,51,73,22
37123,C,45,70,25
37124,C,41,68,27
37125,C,49,72,23
37126,C,39,67,28
37127,C,41,68,27
37128,E,53,74,21
37129,E,51,73,22
37130,C,45,70,25
37131,C,49,72,23
37132,C,49,72,23
37133,C,43,69,26
37134,C,53,74,21
37135,E,51,73,22
37136,E,51,73,22
37137,C,41,68,27
37138,C,45,70,25
37139,C,43,69,26
37140,C,51,73,22
37141,E,53,74,21
37142,C,47,71,24
37143,C,47,71,24
37144,E,59,77,18
37145,E,47,71,24
37146,C,47,71,24
37147,C,51,73,22
37148,C,43,69,26
37149,E,53,74,21
37150,E,51,73,22
37151,C,43,69,26
37152,C,45,70,25
37153,C,45,70,25
37154,C,45,70,25
37155,C,51,73,22
37156,E,59,77,18
37157,C,51,73,22
37158,E,53,74,21
37159,C,43,69,26
37160,C,37,66,29
37161,C,39,67,28
37162,C,47,71,24
37163,C,45,70,25
37164,C,47,71,24
37165,C,43,69,26
37166,C,41,68,27
37167,C,43,69,26
37168,C,45,70,25
37169,C,51,73,22
37170,C,49,72,23
37171,C,47,71,24
37172,C,47,71,24
37173,C,43,69,26
37174,C,43,69,26
37175,C,51,73,22
37176,C,47,71,24
37177,C,39,67,28
37178,C,45,70,25
37179,C,43,69,26
37180,C,43,69,26
37181,E,51,73,22
37182,C,43,69,26
37183,C,49,72,23
37184,C,41,68,27
37185,C,41,68,27
37186,C,47,71,24
37187,C,51,73,22
37188,C,45,70,25
37189,C,51,73,22
37190,C,45,70,25
37191,C,43,69,26
37192,C,47,71,24
37193,C,43,69,26
37194,C,43,69,26
37195,E,57,76,19
37196,C,51,73,22
37197,C,53,74,21
37198,E,59,77,18
37199,E,59,77,18
37200,E,55,75,20
37201,E,53,74,21
37202,C,49,72,23
37203,C,53,74,21
37204,C,39,67,28
37205,E,61,78,17
37206,C,47,71,24
37207,E,47,71,24
37208,C,41,68,27
37209,C,45,70,25
37210,E,51,73,22
37211,C,43,69,26
37212,C,53,74,21
37213,E,51,73,22
37214,C,47,71,24
37215,E,55,75,20
37216,C,45,70,25
37217,E,53,74,21
37218,C,43,69,26
37219,C,41,68,27
37220,C,45,70,25
37221,C,41,68,27
37222,C,47,71,24
37223,C,45,70,25
37224,E,55,75,20
37225,C,43,69,26
37226,E,53,74,21
37227,E,55,75,20
37228,C,45,70,25
37229,E,63,79,16
37230,C,37,66,29
37231,C,47,71,24
37232,C,45,70,25
37233,C,39,67,28
37234,C,49,72,23
37235,E,55,75,20
37236,C,45,70,25
37237,E,55,75,20
37238,C,47,71,24
37239,C,43,69,26
37240,C,43,69,26
37241,E,67,81,14
37242,E,51,73,22
37243,E,59,77,18
37244,C,41,68,27
37245,E,59,77,18
37246,C,47,71,24
37247,C,51,73,22
37248,C,39,67,28
37249,E,53,74,21
37250,C,45,70,25
37251,C,49,72,23
37252,C,45,70,25
37253,E,49,72,23
37254,C,41,68,27
37255,C,45,70,25
37256,E,57,76,19
37257,E,57,76,19
37258,E,55,75,20
37259,C,49,72,23
37260,C,41,68,27
37261,C,49,72,23
37262,E,55,75,20
37263,C,39,67,28
37264,C,47,71,24
37265,C,47,71,24
37266,C,49,72,23
37267,C,43,69,26
37268,E,57,76,19
37269,E,55,75,20
37270,E,59,77,18
37271,C,53,74,21
37272,C,45,70,25
37273,C,45,70,25
37274,E,55,75,20
37275,C,45,70,25
37276,C,35,65,30
37277,C,45,70,25
37278,C,51,73,22
37279,C,47,71,24
37280,C,53,74,21
37281,E,51,73,22
37282,C,45,70,25
37283,C,51,73,22
37284,E,55,75,20
37285,E,55,75,20
37286,C,45,70,25
37287,C,45,70,25
37288,E,59,77,18
37289,C,51,73,22
37290,C,47,71,24
37291,E,51,73,22
37292,C,37,66,29
37293,C,43,69,26
37294,C,43,69,26
37295,C,57,76,19
37296,C,37,66,29
37297,C,51,73,22
37298,C,35,65,30
37299,C,43,69,26
37300,E,53,74,21
37301,C,49,72,23
37302,C,45,70,25
37303,E,57,76,19
37304,C,47,71,24
37305,C,45,70,25
37306,C,45,70,25
37307,C,45,70,25
37308,C,39,67,28
37309,C,47,71,24
37310,C,47,71,24
37311,C,39,67,28
37312,C,47,71,24
37313,C,39,67,28
37314,C,43,69,26
37315,C,51,73,22
37316,C,45,70,25
37317,C,43,69,26
37318,C,39,67,28
37319,C,51,73,22
37320,C,45,70,25
37321,C,45,70,25
37322,C,45,70,25
37323,C,41,68,27
37324,C,39,67,28
37325,C,45,70,25
37326,C,43,69,26
37327,C,51,73,22
37328,C,45,70,25
37329,C,49,72,23
37330,C,45,70,25
37331,C,41,68,27
37332,C,47,71,24
37333,C,49,72,23
37334,C,43,69,26
37335,C,45,70,25
37336,C,43,69,26
37337,C,45,70,25
37338,E,55,75,20
37339,C,41,68,27
37340,C,45,70,25
37341,C,45,70,25
37342,E,59,77,18
37343,C,33,64,31
37344,C,39,67,28
37345,C,45,70,25
37346,C,55,75,20
37347,C,47,71,24
37348,E,55,75,20
37349,C,43,69,26
37350,E,61,78,17
37351,C,41,68,27
37352,C,43,69,26
37353,C,41,68,27
37354,C,45,70,25
37355,C,45,70,25
37356,C,51,73,22
37357,E,61,78,17
37358,E,55,75,20
37359,E,55,75,20
37360,E,55,75,20
37361,C,43,69,26
37362,C,41,68,27
37363,C,47,71,24
37364,E,57,76,19
37365,C,43,69,26
37366,C,43,69,26
37367,C,41,68,27
37368,E,55,75,20
37369,C,41,68,27
37370,C,39,67,28
37371,C,45,70,25
37372,C,45,70,25
37373,C,43,69,26
37374,C,47,71,24
37375,C,45,70,25
37376,C,43,69,26
37377,C,59,77,18
37378,C,47,71,24
37379,C,43,69,26
37380,C,47,71,24
37381,E,51,73,22
37382,C,45,70,25
37383,C,41,68,27
37384,C,45,70,25
37385,C,51,73,22
37386,C,49,72,23
37387,C,47,71,24
37388,C,43,69,26
37389,C,43,69,26
37390,E,55,75,20
37391,E,53,74,21
37392,C,43,69,26
37393,C,51,73,22
37394,C,43,69,26
37395,E,59,77,18
37396,C,51,73,22
37397,C,43,69,26
37398,E,49,72,23
37399,E,53,74,21
37400,C,47,71,24
37401,C,47,71,24
37402,E,57,76,19
37403,C,47,71,24
37404,C,51,73,22
37405,C,55,75,20
37406,C,43,69,26
37407,C,55,75,20
37408,C,47,71,24
37409,E,61,78,17
37410,C,47,71,24
37411,C,41,68,27
37412,C,43,69,26
37413,C,49,72,23
37414,C,49,72,23
37415,E,51,73,22
37416,C,41,68,27
37417,C,49,72,23
37418,C,43,69,26
37419,E,61,78,17
37420,E,55,75,20
37421,C,45,70,25
37422,E,55,75,20
37423,C,43,69,26
37424,E,57,76,19
37425,C,41,68,27
37426,C,43,69,26
37427,C,51,73,22
37428,E,47,71,24
37429,C,49,72,23
37430,C,41,68,27
37431,C,43,69,26
37432,C,49,72,23
37433,C,41,68,27
37434,C,41,68,27
37435,C,43,69,26
37436,C,49,72,23
37437,C,39,67,28
37438,C,45,70,25
37439,C,45,70,25
37440,C,47,71,24
37441,E,53,74,21
37442,C,41,68,27
37443,C,41,68,27
37444,C,41,68,27
37445,C,45,70,25
37446,E,53,74,21
37447,C,41,68,27
37448,C,47,71,24
37449,C,41,68,27
37450,C,45,70,25
37451,E,55,75,20
37452,C,39,67,28
37453,C,41,68,27
37454,C,47,71,24
37455,C,43,69,26
37456,C,49,72,23
37457,C,43,69,26
37458,E,51,73,22
37459,E,53,74,21
37460,C,53,74,21
37461,C,45,70,25
37462,C,41,68,27
37463,C,41,68,27
37464,E,61,78,17
37465,C,43,69,26
37466,C,51,73,22
37467,E,59,77,18
37468,E,55,75,20
37469,C,45,70,25
37470,C,37,66,29
37471,C,47,71,24
37472,C,45,70,25
37473,C,53,74,21
37474,C,45,70,25
37475,C,47,71,24
37476,C,47,71,24
37477,C,45,70,25
37478,C,43,69,26
37479,C,41,68,27
37480,C,41,68,27
37481,C,49,72,23
37482,C,43,69,26
37483,C,43,69,26
37484,C,37,66,29
37485,C,41,68,27
37486,C,43,69,26
37487,C,37,66,29
37488,C,37,66,29
37489,C,45,70,25
37490,C,51,73,22
37491,C,51,73,22
37492,E,47,71,24
37493,C,31,63,32
37494,C,41,68,27
37495,C,51,73,22
37496,C,39,67,28
37497,C,51,73,22
37498,C,51,73,22
37499,C,49,72,23
37500,C,43,69,26
37501,E,57,76,19
37502,C,41,68,27
37503,C,47,71,24
37504,E,53,74,21
37505,E,55,75,20
37506,C,51,73,22
37507,C,43,69,26
37508,C,43,69,26
37509,C,45,70,25
37510,C,41,68,27
37511,E,55,75,20
37512,C,47,71,24
37513,E,53,74,21
37514,C,33,64,31
37515,C,43,69,26
37516,C,47,71,24
37517,E,57,76,19
37518,C,43,69,26
37519,E,55,75,20
37520,C,51,73,22
37521,C,45,70,25
37522,C,47,71,24
37523,C,47,71,24
37524,E,55,75,20
37525,C,47,71,24
37526,C,45,70,25
37527,C,41,68,27
37528,C,39,67,28
37529,C,45,70,25
37530,C,47,71,24
37531,C,45,70,25
37532,C,39,67,28
37533,E,55,75,20
37534,C,43,69,26
37535,C,45,70,25
37536,C,43,69,26
37537,C,45,70,25
37538,C,45,70,25
37539,C,43,69,26
37540,E,61,78,17
37541,C,41,68,27
37542,E,55,75,20
37543,E,51,73,22
37544,E,59,77,18
37545,C,51,73,22
37546,C,51,73,22
37547,C,37,66,29
37548,C,43,69,26
37549,C,41,68,27
37550,C,41,68,27
37551,E,57,76,19
37552,C,47,71,24
37553,C,51,73,22
37554,C,51,73,22
37555,C,43,69,26
37556,C,43,69,26
37557,E,57,76,19
37558,E,53,74,21
37559,E,63,79,16
37560,C,45,70,25
37561,C,39,67,28
37562,C,41,68,27
37563,C,47,71,24
37564,C,45,70,25
37565,E,59,77,18
37566,C,43,69,26
37567,C,43,69,26
37568,C,47,71,24
37569,C,41,68,27
37570,C,41,68,27
37571,C,41,68,27
37572,E,61,78,17
37573,C,41,68,27
37574,C,41,68,27
37575,C,43,69,26
37576,C,45,70,25
37577,C,45,70,25
37578,C,41,68,27
37579,E,51,73,22
37580,E,55,75,20
37581,C,49,72,23
37582,C,43,69,26
37583,E,55,75,20
37584,C,43,69,26
37585,C,45,70,25
37586,E,51,73,22
37587,C,39,67,28
37588,C,45,70,25
37589,C,45,70,25
37590,E,59,77,18
37591,C,37,66,29
37592,C,39,67,28
37593,C,43,69,26
37594,E,55,75,20
37595,E,55,75,20
37596,C,55,75,20
37597,C,43,69,26
37598,E,51,73,22
37599,C,47,71,24
37600,E,51,73,22
37601,C,35,65,30
37602,C,39,67,28
37603,C,53,74,21
37604,E,57,76,19
37605,E,53,74,21
37606,E,57,76,19
37607,C,43,69,26
37608,C,39,67,28
37609,C,45,70,25
37610,C,41,68,27
37611,C,45,70,25
37612,C,41,68,27
37613,C,39,67,28
37614,C,43,69,26
37615,C,43,69,26
37616,C,41,68,27
37617,E,61,78,17
37618,C,49,72,23
37619,C,51,73,22
37620,C,47,71,24
37621,C,49,72,23
37622,C,43,69,26
37623,E,55,75,20
37624,E,55,75,20
37625,C,49,72,23
37626,E,55,75,20
37627,C,47,71,24
37628,C,45,70,25
37629,C,51,73,22
37630,C,53,74,21
37631,C,39,67,28
37632,C,43,69,26
37633,C,49,72,23
37634,E,59,77,18
37635,C,49,72,23
37636,C,39,67,28
37637,C,55,75,20
37638,C,45,70,25
37639,C,43,69,26
37640,C,49,72,23
37641,C,47,71,24
37642,C,47,71,24
37643,C,39,67,28
37644,C,37,66,29
37645,E,49,72,23
37646,E,51,73,22
37647,C,43,69,26
37648,C,45,70,25
37649,C,47,71,24
37650,E,57,76,19
37651,E,53,74,21
37652,C,51,73,22
37653,E,55,75,20
37654,C,45,70,25
37655,C,47,71,24
37656,C,47,71,24
37657,C,37,66,29
37658,C,49,72,23
37659,E,51,73,22
37660,C,41,68,27
37661,E,57,76,19
37662,C,41,68,27
37663,C,41,68,27
37664,C,41,68,27
37665,C,51,73,22
37666,C,45,70,25
37667,C,39,67,28
37668,C,43,69,26
37669,C,51,73,22
37670,C,45,70,25
37671,C,51,73,22
37672,C,49,72,23
37673,C,41,68,27
37674,E,55,75,20
37675,C,37,66,29
37676,C,39,67,28
37677,C,45,70,25
37678,C,43,69,26
37679,E,47,71,24
37680,C,45,70,25
37681,E,53,74,21
37682,C,47,71,24
37683,C,41,68,27
37684,C,47,71,24
37685,E,57,76,19
37686,C,41,68,27
37687,C,45,70,25
37688,C,39,67,28
37689,C,47,71,24
37690,C,41,68,27
37691,C,39,67,28
37692,C,51,73,22
37693,C,41,68,27
37694,E,61,78,17
37695,E,57,76,19
37696,C,53,74,21
37697,E,51,73,22
37698,C,45,70,25
37699,C,41,68,27
37700,C,45,70,25
37701,C,41,68,27
37702,C,37,66,29
37703,C,43,69,26
37704,E,59,77,18
37705,C,41,68,27
37706,C,37,66,29
37707,C,39,67,28
37708,C,41,68,27
37709,C,49,72,23
37710,E,67,81,14
37711,C,47,71,24
37712,C,47,71,24
37713,C,45,70,25
37714,C,41,68,27
37715,E,59,77,18
37716,C,41,68,27
37717,C,49,72,23
37718,C,41,68,27
37719,C,51,73,22
37720,C,49,72,23
37721,E,51,73,22
37722,C,39,67,28
37723,C,39,67,28
37724,C,45,70,25
37725,E,47,71,24
37726,C,49,72,23
37727,E,53,74,21
37728,C,55,75,20
37729,C,49,72,23
37730,C,43,69,26
37731,C,43,69,26
37732,C,55,75,20
37733,C,41,68,27
37734,C,37,66,29
37735,C,45,70,25
37736,C,41,68,27
37737,C,47,71,24
37738,C,43,69,26
37739,C,39,67,28
37740,C,53,74,21
37741,C,47,71,24
37742,C,45,70,25
37743,C,41,68,27
37744,C,47,71,24
37745,C,47,71,24
37746,C,41,68,27
37747,C,49,72,23
37748,C,55,75,20
37749,C,49,72,23
37750,E,51,73,22
37751,C,47,71,24
37752,C,45,70,25
37753,C,41,68,27
37754,E,57,76,19
37755,C,45,70,25
37756,C,49,72,23
37757,C,43,69,26
37758,C,47,71,24
37759,C,41,68,27
37760,C,47,71,24
37761,E,57,76,19
37762,C,45,70,25
37763,C,43,69,26
37764,C,43,69,26
37765,C,47,71,24
37766,C,39,67,28
37767,C,43,69,26
37768,C,41,68,27
37769,C,47,71,24
37770,C,45,70,25
37771,C,45,70,25
37772,C,43,69,26
37773,E,55,75,20
37774,C,49,72,23
37775,C,47,71,24
37776,C,53,74,21
37777,E,55,75,20
37778,C,45,70,25
37779,E,53,74,21
37780,C,41,68,27
37781,C,45,70,25
37782,C,41,68,27
37783,E,51,73,22
37784,C,45,70,25
37785,C,49,72,23
37786,E,55,75,20
37787,E,53,74,21
37788,C,43,69,26
37789,C,41,68,27
37790,C,45,70,25
37791,C,41,68,27
37792,E,57,76,19
37793,C,47,71,24
37794,C,47,71,24
37795,C,49,72,23
37796,C,41,68,27
37797,C,47,71,24
37798,C,39,67,28
37799,C,55,75,20
37800,C,47,71,24
37801,C,55,75,20
37802,E,53,74,21
37803,C,35,65,30
37804,E,51,73,22
37805,C,39,67,28
37806,C,47,71,24
37807,C,45,70,25
37808,E,55,75,20
37809,E,59,77,18
37810,C,35,65,30
37811,C,45,70,25
37812,E,59,77,18
37813,C,47,71,24
37814,C,47,71,24
37815,E,53,74,21
37816,C,43,69,26
37817,C,37,66,29
37818,E,53,74,21
37819,C,51,73,22
37820,C,37,66,29
37821,C,49,72,23
37822,C,49,72,23
37823,C,39,67,28
37824,C,43,69,26
37825,C,43,69,26
37826,E,61,78,17
37827,C,43,69,26
37828,C,49,72,23
37829,C,53,74,21
37830,C,51,73,22
37831,C,37,66,29
37832,E,55,75,20
37833,C,49,72,23
37834,C,47,71,24
37835,E,51,73,22
37836,C,47,71,24
37837,C,45,70,25
37838,C,49,72,23
37839,C,45,70,25
37840,C,43,69,26
37841,C,51,73,22
37842,C,51,73,22
37843,C,39,67,28
37844,E,47,71,24
37845,C,47,71,24
37846,C,45,70,25
37847,C,49,72,23
37848,C,37,66,29
37849,C,43,69,26
37850,C,45,70,25
37851,C,55,75,20
37852,C,39,67,28
37853,C,51,73,22
37854,C,43,69,26
37855,C,43,69,26
37856,C,45,70,25
37857,C,41,68,27
37858,E,55,75,20
37859,C,43,69,26
37860,C,47,71,24
37861,C,45,70,25
37862,E,55,75,20
37863,C,41,68,27
37864,C,39,67,28
37865,C,41,68,27
37866,C,43,69,26
37867,C,45,70,25
37868,C,49,72,23
37869,C,45,70,25
37870,C,49,72,23
37871,C,45,70,25
37872,E,61,78,17
37873,C,41,68,27
37874,C,49,72,23
37875,E,57,76,19
37876,C,45,70,25
37877,E,51,73,22
37878,C,43,69,26
37879,C,45,70,25
37880,E,55,75,20
37881,C,43,69,26
37882,C,39,67,28
37883,C,43,69,26
37884,C,45,70,25
37885,C,45,70,25
37886,C,45,70,25
37887,E,53,74,21
37888,E,47,71,24
37889,C,41,68,27
37890,E,55,75,20
37891,C,45,70,25
37892,E,59,77,18
37893,C,43,69,26
37894,C,47,71,24
37895,C,45,70,25
37896,C,45,70,25
37897,E,61,78,17
37898,C,47,71,24
37899,C,47,71,24
37900,C,47,71,24
37901,C,43,69,26
37902,C,47,71,24
37903,C,41,68,27
37904,C,45,70,25
37905,E,51,73,22
37906,C,57,76,19
37907,E,57,76,19
37908,E,55,75,20
37909,C,51,73,22
37910,C,53,74,21
37911,C,43,69,26
37912,C,45,70,25
37913,C,37,66,29
37914,C,43,69,26
37915,C,53,74,21
37916,C,37,66,29
37917,E,53,74,21
37918,C,47,71,24
37919,C,43,69,26
37920,E,61,78,17
37921,E,63,79,16
37922,C,47,71,24
37923,C,49,72,23
37924,C,45,70,25
37925,C,55,75,20
37926,C,49,72,23
37927,C,47,71,24
37928,C,43,69,26
37929,E,55,75,20
37930,C,51,73,22
37931,C,41,68,27
37932,C,43,69,26
37933,C,41,68,27
37934,C,53,74,21
37935,C,41,68,27
37936,C,49,72,23
37937,C,41,68,27
37938,C,47,71,24
37939,E,59,77,18
37940,C,47,71,24
37941,C,49,72,23
37942,C,47,71,24
37943,C,41,68,27
37944,E,49,72,23
37945,C,41,68,27
37946,C,41,68,27
37947,C,43,69,26
37948,E,55,75,20
37949,C,39,67,28
37950,C,45,70,25
37951,C,49,72,23
37952,C,41,68,27
37953,C,43,69,26
37954,C,37,66,29
37955,C,43,69,26
37956,E,55,75,20
37957,C,49,72,23
37958,C,51,73,22
37959,C,47,71,24
37960,E,51,73,22
37961,C,45,70,25
37962,C,47,71,24
37963,C,45,70,25
37964,C,45,70,25
37965,C,47,71,24
37966,C,49,72,23
37967,C,37,66,29
37968,E,55,75,20
37969,C,51,73,22
37970,C,43,69,26
37971,C,43,69,26
37972,C,53,74,21
37973,C,45,70,25
37974,C,47,71,24
37975,C,43,69,26
37976,E,53,74,21
37977,C,47,71,24
37978,C,39,67,28
37979,C,47,71,24
37980,C,47,71,24
37981,C,35,65,30
37982,C,41,68,27
37983,C,43,69,26
37984,C,43,69,26
37985,C,47,71,24
37986,C,43,69,26
37987,C,39,67,28
37988,C,53,74,21
37989,E,49,72,23
37990,C,49,72,23
37991,C,49,72,23
37992,E,57,76,19
37993,C,37,66,29
37994,C,47,71,24
37995,C,43,69,26
37996,C,47,71,24
37997,C,45,70,25
37998,C,51,73,22
37999,C,41,68,27
38000,E,53,74,21
38001,C,47,71,24
38002,E,53,74,21
38003,C,41,68,27
38004,C,43,69,26
38005,E,59,77,18
38006,C,43,69,26
38007,C,47,71,24
38008,E,59,77,18
38009,C,43,69,26
38010,C,43,69,26
38011,E,59,77,18
38012,C,43,69,26
38013,C,51,73,22
38014,C,49,72,23
38015,C,45,70,25
38016,C,49,72,23
38017,C,47,71,24
38018,E,55,75,20
38019,C,39,67,28
38020,C,55,75,20
38021,C,49,72,23
38022,C,43,69,26
38023,E,57,76,19
38024,C,51,73,22
38025,C,49,72,23
38026,C,49,72,23
38027,E,61,78,17
38028,C,51,73,22
38029,C,43,69,26
38030,E,55,75,20
38031,C,39,67,28
38032,C,47,71,24
38033,C,49,72,23
38034,C,37,66,29
38035,C,35,65,30
38036,E,55,75,20
38037,C,49,72,23
38038,C,43,69,26
38039,C,45,70,25
38040,C,45,70,25
38041,C,37,66,29
38042,C,45,70,25
38043,C,49,72,23
38044,C,39,67,28
38045,C,45,70,25
38046,C,47,71,24
38047,C,37,66,29
38048,C,39,67,28
38049,C,39,67,28
38050,C,35,65,30
38051,C,39,67,28
38052,C,43,69,26
38053,E,55,75,20
38054,E,57,76,19
38055,C,37,66,29
38056,C,45,70,25
38057,C,41,68,27
38058,C,45,70,25
38059,C,37,66,29
38060,C,47,71,24
38061,E,49,72,23
38062,C,37,66,29
38063,C,47,71,24
38064,E,51,73,22
38065,C,41,68,27
38066,C,41,68,27
38067,C,39,67,28
38068,C,41,68,27
38069,C,45,70,25
38070,C,49,72,23
38071,E,51,73,22
38072,C,51,73,22
38073,C,51,73,22
38074,E,51,73,22
38075,E,57,76,19
38076,C,51,73,22
38077,C,45,70,25
38078,C,51,73,22
38079,C,43,69,26
38080,C,49,72,23
38081,C,41,68,27
38082,C,47,71,24
38083,E,55,75,20
38084,C,49,72,23
38085,E,55,75,20
38086,E,55,75,20
38087,C,59,77,18
38088,C,51,73,22
38089,C,37,66,29
38090,C,49,72,23
38091,E,55,75,20
38092,C,39,67,28
38093,C,43,69,26
38094,C,49,72,23
38095,C,43,69,26
38096,C,51,73,22
38097,C,47,71,24
38098,C,33,64,31
38099,C,41,68,27
38100,C,45,70,25
38101,C,41,68,27
38102,C,45,70,25
38103,C,43,69,26
38104,E,47,71,24
38105,C,49,72,23
38106,C,43,69,26
38107,C,37,66,29
38108,C,47,71,24
38109,C,45,70,25
38110,C,49,72,23
38111,E,59,77,18
38112,C,43,69,26
38113,C,47,71,24
38114,C,45,70,25
38115,C,41,68,27
38116,E,51,73,22
38117,C,39,67,28
38118,C,49,72,23
38119,C,43,69,26
38120,C,45,70,25
38121,C,43,69,26
38122,E,57,76,19
38123,E,55,75,20
38124,C,41,68,27
38125,C,45,70,25
38126,E,51,73,22
38127,E,57,76,19
38128,C,45,70,25
38129,C,51,73,22
38130,C,47,71,24
38131,C,43,69,26
38132,C,41,68,27
38133,C,47,71,24
38134,E,59,77,18
38135,E,55,75,20
38136,C,45,70,25
38137,E,51,73,22
38138,C,43,69,26
38139,C,49,72,23
38140,C,53,74,21
38141,C,39,67,28
38142,C,47,71,24
38143,C,39,67,28
38144,C,49,72,23
38145,C,49,72,23
38146,C,43,69,26
38147,C,39,67,28
38148,E,57,76,19
38149,C,47,71,24
38150,C,45,70,25
38151,C,43,69,26
38152,C,51,73,22
38153,C,45,70,25
38154,C,37,66,29
38155,C,41,68,27
38156,C,45,70,25
38157,E,57,76,19
38158,C,43,69,26
38159,E,51,73,22
38160,C,39,67,28
38161,C,43,69,26
38162,C,47,71,24
38163,E,51,73,22
38164,C,53,74,21
38165,C,39,67,28
38166,C,45,70,25
38167,C,37,66,29
38168,C,43,69,26
38169,E,53,74,21
38170,E,55,75,20
38171,E,57,76,19
38172,C,41,68,27
38173,E,53,74,21
38174,C,51,73,22
38175,C,41,68,27
38176,C,43,69,26
38177,C,45,70,25
38178,C,43,69,26
38179,C,49,72,23
38180,C,41,68,27
38181,C,37,66,29
38182,C,39,67,28
38183,C,37,66,29
38184,C,49,72,23
38185,C,43,69,26
38186,C,43,69,26
38187,E,57,76,19
38188,C,49,72,23
38189,C,45,70,25
38190,C,45,70,25
38191,C,47,71,24
38192,C,45,70,25
38193,C,41,68,27
38194,C,49,72,23
38195,C,45,70,25
38196,C,41,68,27
38197,E,53,74,21
38198,C,47,71,24
38199,C,45,70,25
38200,C,45,70,25
38201,C,47,71,24
38202,C,41,68,27
38203,C,47,71,24
38204,C,43,69,26
38205,C,45,70,25
38206,C,51,73,22
38207,C,41,68,27
38208,E,67,81,14
38209,C,45,70,25
38210,C,45,70,25
38211,C,41,68,27
38212,C,41,68,27
38213,C,45,70,25
38214,E,59,77,18
38215,C,43,69,26
38216,E,51,73,22
38217,C,39,67,28
38218,E,53,74,21
38219,C,43,69,26
38220,C,43,69,26
38221,C,53,74,21
38222,C,43,69,26
38223,C,39,67,28
38224,C,49,72,23
38225,C,45,70,25
38226,C,45,70,25
38227,E,53,74,21
38228,E,55,75,20
38229,E,51,73,22
38230,C,33,64,31
38231,E,51,73,22
38232,C,47,71,24
38233,E,55,75,20
38234,E,55,75,20
38235,C,37,66,29
38236,C,41,68,27
38237,C,43,69,26
38238,C,45,70,25
38239,C,47,71,24
38240,C,47,71,24
38241,C,43,69,26
38242,C,45,70,25
38243,C,41,68,27
38244,C,45,70,25
38245,C,41,68,27
38246,C,41,68,27
38247,C,41,68,27
38248,C,55,75,20
38249,E,55,75,20
38250,E,53,74,21
38251,E,55,75,20
38252,C,43,69,26
38253,C,49,72,23
38254,C,51,73,22
38255,C,49,72,23
38256,C,45,70,25
38257,C,43,69,26
38258,C,49,72,23
38259,C,47,71,24
38260,C,45,70,25
38261,C,49,72,23
38262,C,45,70,25
38263,C,47,71,24
38264,C,45,70,25
38265,C,47,71,24
38266,E,55,75,20
38267,E,51,73,22
38268,C,53,74,21
38269,C,39,67,28
38270,C,43,69,26
38271,C,43,69,26
38272,C,45,70,25
38273,C,33,64,31
38274,C,49,72,23
38275,C,47,71,24
38276,C,47,71,24
38277,C,51,73,22
38278,E,57,76,19
38279,C,45,70,25
38280,E,53,74,21
38281,C,53,74,21
38282,C,53,74,21
38283,C,47,71,24
38284,E,51,73,22
38285,E,61,78,17
38286,C,41,68,27
38287,C,41,68,27
38288,C,45,70,25
38289,C,51,73,22
38290,C,41,68,27
38291,C,57,76,19
38292,C,49,72,23
38293,C,43,69,26
38294,C,45,70,25
38295,C,43,69,26
38296,C,41,68,27
38297,C,47,71,24
38298,C,51,73,22
38299,E,55,75,20
38300,C,41,68,27
38301,C,47,71,24
38302,C,45,70,25
38303,E,49,72,23
38304,C,51,73,22
38305,C,45,70,25
38306,C,45,70,25
38307,C,45,70,25
38308,C,39,67,28
38309,C,53,74,21
38310,C,41,68,27
38311,C,45,70,25
38312,C,47,71,24
38313,C,43,69,26
38314,E,51,73,22
38315,C,41,68,27
38316,E,51,73,22
38317,C,41,68,27
38318,C,37,66,29
38319,C,41,68,27
38320,C,41,68,27
38321,C,41,68,27
38322,C,45,70,25
38323,C,49,72,23
38324,C,41,68,27
38325,C,45,70,25
38326,C,37,66,29
38327,C,49,72,23
38328,C,45,70,25
38329,C,37,66,29
38330,C,47,71,24
38331,E,61,78,17
38332,C,47,71,24
38333,C,51,73,22
38334,C,47,71,24
38335,C,41,68,27
38336,C,43,69,26
38337,C,49,72,23
38338,C,49,72,23
38339,C,37,66,29
38340,C,47,71,24
38341,C,51,73,22
38342,E,55,75,20
38343,C,41,68,27
38344,E,59,77,18
38345,E,51,73,22
38346,C,45,70,25
38347,E,57,76,19
38348,C,39,67,28
38349,E,55,75,20
38350,C,47,71,24
38351,C,49,72,23
38352,C,43,69,26
38353,C,43,69,26
38354,C,45,70,25
38355,C,51,73,22
38356,C,51,73,22
38357,C,47,71,24
38358,E,53,74,21
38359,C,43,69,26
38360,C,47,71,24
38361,E,53,74,21
38362,C,45,70,25
38363,C,45,70,25
38364,C,47,71,24
38365,E,55,75,20
38366,E,57,76,19
38367,E,55,75,20
38368,C,43,69,26
38369,C,49,72,23
38370,E,53,74,21
38371,E,51,73,22
38372,E,57,76,19
38373,C,39,67,28
38374,E,55,75,20
38375,E,51,73,22
38376,C,43,69,26
38377,C,43,69,26
38378,E,53,74,21
38379,C,41,68,27
38380,C,43,69,26
