Grupo,Conhecimento_Pct,Erro_Pct,Nota_Media_Final,Ganho_Medio
CERTO_ERRADO,0.9,0.05,47.718,-1.282
CERTO_ERRADO,0.9,0.05,47.36,-0.64
CERTO_ERRADO,0.9,0.05,49.1,0.1
CERTO_ERRADO,0.9,0.05,49.736,0.736
CERTO_ERRADO,0.9,0.05,48.334,0.334
CERTO_ERRADO,0.9,0.05,48.464,0.464
CERTO_ERRADO,0.9,0.05,51.084,1.084
CERTO_ERRADO,0.9,0.05,49.12,0.12
CERTO_ERRADO,0.9,0.05,49.168,0.168
CERTO_ERRADO,0.9,0.05,49.364,0.364
CERTO_ERRADO,0.9,0.05,50.52,0.52
CERTO_ERRADO,0.9,0.05,46.226,-0.774
CERTO_ERRADO,0.9,0.05,48.178,-0.822
CERTO_ERRADO,0.9,0.05,48.624,-0.376
CERTO_ERRADO,0.9,0.05,82.01,0.01
CERTO_ERRADO,0.9,0.05,65.496,0.496
MULTIPLA_5,0.9,0.05,48.681,1.681
MULTIPLA_5,0.9,0.05,49.501,1.501
CERTO_ERRADO,0.9,0.05,82.312,1.312
CERTO_ERRADO,0.9,0.05,80.472,0.472
CERTO_ERRADO,0.9,0.05,79.766,-0.234
CERTO_ERRADO,0.9,0.05,47.308,0.308
CERTO_ERRADO,0.9,0.05,49.972,0.972
CERTO_ERRADO,0.9,0.05,50.16,1.16
CERTO_ERRADO,0.9,0.05,48.444,0.444
CERTO_ERRADO,0.9,0.05,48.934,0.934
CERTO_ERRADO,0.9,0.05,80.306,1.306
CERTO_ERRADO,0.9,0.05,78.816,0.816
CERTO_ERRADO,0.9,0.05,4.634,-0.366
MULTIPLA_5,0.9,0.05,46.098,1.098
CERTO_ERRADO,0.9,0.1,86.988,0.988
MULTIPLA_5,0.9,0.1,30.358,0.358
MULTIPLA_5,0.9,0.1,30.48,0.48
MULTIPLA_5,0.9,0.1,32.485,0.485
MULTIPLA_5,0.9,0.1,80.331,2.331
MULTIPLA_5,0.9,0.1,79.002,1.002
MULTIPLA_5,0.9,0.1,32.455,0.455
MULTIPLA_5,0.9,0.1,32.909,0.909
CERTO_ERRADO,0.9,0.1,84.95,0.95
MULTIPLA_5,0.9,0.1,73.834,1.834
MULTIPLA_5,0.9,0.1,47.751,1.751
MULTIPLA_5,0.9,0.1,33.578,0.578
MULTIPLA_5,0.9,0.1,32.642,0.642
MULTIPLA_5,0.9,0.1,33.66,0.66
MULTIPLA_5,0.9,0.1,32.618,0.618
MULTIPLA_5,0.9,0.1,34.016,1.016
MULTIPLA_5,0.9,0.1,33.654,0.654
MULTIPLA_5,0.9,0.1,32.52,0.52
MULTIPLA_5,0.9,0.1,31.883,0.883
MULTIPLA_5,0.9,0.1,32.352,0.352
MULTIPLA_5,0.9,0.1,33.596,0.596
MULTIPLA_5,0.9,0.1,33.121,1.121
MULTIPLA_5,0.9,0.1,33.764,0.764
MULTIPLA_5,0.9,0.1,33.367,0.367
MULTIPLA_5,0.9,0.1,31.221,1.221
MULTIPLA_5,0.9,0.1,33.024,1.024
MULTIPLA_5,0.9,0.1,33.841,0.841
CERTO_ERRADO,0.9,0.1,73.914,0.914
CERTO_ERRADO,0.9,0.1,73.792,0.792
CERTO_ERRADO,0.9,0.1,73.656,0.656
CERTO_ERRADO,0.9,0.1,70.31,0.31
CERTO_ERRADO,0.9,0.1,69.48,0.48
MULTIPLA_5,0.9,0.1,81.641,2.641
CERTO_ERRADO,0.9,0.1,67.28,-0.72
MULTIPLA_4,0.9,0.1,81.149,3.149
CERTO_ERRADO,0.9,0.1,72.118,0.118
CERTO_ERRADO,0.9,0.1,71.874,0.874
CERTO_ERRADO,0.9,0.1,71.254,0.254
CERTO_ERRADO,0.9,0.1,71.494,0.494
CERTO_ERRADO,0.9,0.1,72.97,0.97
CERTO_ERRADO,0.9,0.1,87.416,-0.584
CERTO_ERRADO,0.9,0.1,40.08,-0.92
MULTIPLA_5,0.9,0.1,64.674,1.674
MULTIPLA_5,0.9,0.1,64.145,2.145
MULTIPLA_5,0.9,0.1,66.969,1.969
MULTIPLA_5,0.9,0.1,66.555,1.555
MULTIPLA_5,0.9,0.1,64.957,1.957
MULTIPLA_5,0.9,0.1,65.574,1.574
MULTIPLA_5,0.9,0.1,33.823,0.823
MULTIPLA_4,0.9,0.1,66.744,2.744
CERTO_ERRADO,0.9,0.1,68.04,1.04
CERTO_ERRADO,0.9,0.1,71.108,1.108
CERTO_ERRADO,0.9,0.1,44.842,0.842
CERTO_ERRADO,0.9,0.1,44.554,0.554
CERTO_ERRADO,0.9,0.1,43.59,0.59
CERTO_ERRADO,0.9,0.1,40.846,0.846
CERTO_ERRADO,0.9,0.1,56.492,-0.508
CERTO_ERRADO,0.9,0.1,41.228,0.228
CERTO_ERRADO,0.9,0.1,72.49,0.49
CERTO_ERRADO,0.9,0.1,72.706,0.706
CERTO_ERRADO,0.9,0.1,73.004,1.004
CERTO_ERRADO,0.9,0.1,73.12,1.12
CERTO_ERRADO,0.9,0.1,73.732,0.732
CERTO_ERRADO,0.9,0.1,72.754,0.754
CERTO_ERRADO,0.9,0.1,72.4,0.4
CERTO_ERRADO,0.9,0.1,72.396,0.396
CERTO_ERRADO,0.9,0.1,72.896,0.896
CERTO_ERRADO,0.9,0.1,72.338,0.338
CERTO_ERRADO,0.9,0.1,71.882,-0.118
CERTO_ERRADO,0.9,0.1,72.302,0.302
CERTO_ERRADO,0.9,0.1,72.792,0.792
CERTO_ERRADO,0.9,0.1,71.776,0.776
CERTO_ERRADO,0.9,0.1,69.072,0.072
CERTO_ERRADO,0.9,0.1,71.786,0.786
CERTO_ERRADO,0.9,0.1,72.454,0.454
CERTO_ERRADO,0.9,0.1,72.296,0.296
CERTO_ERRADO,0.9,0.1,72.826,0.826
CERTO_ERRADO,0.9,0.1,73.35,0.35
CERTO_ERRADO,0.9,0.1,72.892,0.892
CERTO_ERRADO,0.9,0.1,72.624,0.624
CERTO_ERRADO,0.9,0.1,73.206,0.206
CERTO_ERRADO,0.9,0.1,44.708,0.708
CERTO_ERRADO,0.9,0.1,43.734,0.734
CERTO_ERRADO,0.9,0.1,44.266,0.266
CERTO_ERRADO,0.9,0.1,41.878,0.878
CERTO_ERRADO,0.9,0.1,85.156,0.156
MULTIPLA_5,0.9,0.1,80.646,1.646
CERTO_ERRADO,0.9,0.1,71.022,1.022
CERTO_ERRADO,0.9,0.1,29.648,0.648
CERTO_ERRADO,0.9,0.1,29.566,0.566
CERTO_ERRADO,0.9,0.1,29.634,0.634
CERTO_ERRADO,0.9,0.1,27.51,0.51
CERTO_ERRADO,0.9,0.1,29.642,0.642
CERTO_ERRADO,0.9,0.1,71.01,1.01
MULTIPLA_5,0.9,0.1,48.234,1.234
CERTO_ERRADO,0.9,0.1,69.954,0.954
CERTO_ERRADO,0.9,0.1,41.544,0.544
CERTO_ERRADO,0.9,0.1,44.8,0.8
CERTO_ERRADO,0.9,0.1,40.462,-0.538
CERTO_ERRADO,0.9,0.1,41.29,0.29
CERTO_ERRADO,0.9,0.1,41.25,0.25
CERTO_ERRADO,0.9,0.1,40.754,0.754
CERTO_ERRADO,0.9,0.1,40.664,0.664
CERTO_ERRADO,0.9,0.1,40.766,0.766
CERTO_ERRADO,0.9,0.1,43.532,0.532
CERTO_ERRADO,0.9,0.1,40.348,0.348
CERTO_ERRADO,0.9,0.1,43.684,-0.316
CERTO_ERRADO,0.9,0.1,44.756,0.756
CERTO_ERRADO,0.9,0.1,44.644,0.644
CERTO_ERRADO,0.9,0.1,41.738,0.738
CERTO_ERRADO,0.9,0.1,95.204,1.204
MULTIPLA_5,0.9,0.1,41.276,1.276
MULTIPLA_5,0.9,0.1,17.214,0.214
MULTIPLA_5,0.9,0.1,17.472,0.472
MULTIPLA_5,0.9,0.1,17.441,0.441
MULTIPLA_5,0.9,0.1,17.36,0.36
MULTIPLA_5,0.9,0.1,16.237,0.237
MULTIPLA_5,0.9,0.1,17.731,0.731
MULTIPLA_5,0.9,0.1,17.702,0.702
MULTIPLA_5,0.9,0.1,15.767,0.767
MULTIPLA_5,0.9,0.1,15.29,0.29
MULTIPLA_5,0.9,0.1,16.254,0.254
MULTIPLA_5,0.9,0.1,17.663,0.663
MULTIPLA_5,0.9,0.1,78.507,2.507
MULTIPLA_5,0.9,0.1,48.572,1.572
CERTO_ERRADO,0.9,0.1,30.274,0.274
CERTO_ERRADO,0.9,0.1,40.658,0.658
CERTO_ERRADO,0.9,0.1,74.0,1.0
CERTO_ERRADO,0.9,0.1,41.58,0.58
CERTO_ERRADO,0.9,0.1,43.788,0.788
CERTO_ERRADO,0.9,0.1,28.656,-0.344
CERTO_ERRADO,0.9,0.1,43.788,0.788
CERTO_ERRADO,0.9,0.1,41.816,-1.184
CERTO_ERRADO,0.9,0.1,42.816,-1.184
CERTO_ERRADO,0.9,0.1,41.266,0.266
CERTO_ERRADO,0.9,0.1,43.796,0.796
CERTO_ERRADO,0.9,0.1,40.782,-0.218
CERTO_ERRADO,0.9,0.1,42.388,0.388
CERTO_ERRADO,0.9,0.1,44.744,0.744
CERTO_ERRADO,0.9,0.1,44.644,0.644
CERTO_ERRADO,0.9,0.1,43.604,0.604
CERTO_ERRADO,0.9,0.1,43.718,0.718
CERTO_ERRADO,0.9,0.1,41.736,-0.264
CERTO_ERRADO,0.9,0.1,42.43,0.43
CERTO_ERRADO,0.9,0.1,43.948,-0.052
MULTIPLA_4,0.9,0.1,66.764,1.764
MULTIPLA_5,0.9,0.1,46.581,1.581
MULTIPLA_5,0.9,0.1,34.252,1.252
MULTIPLA_5,0.9,0.1,33.822,0.822
MULTIPLA_5,0.9,0.1,30.967,0.967
CERTO_ERRADO,0.9,0.1,70.93,0.93
CERTO_ERRADO,0.9,0.1,71.232,0.232
CERTO_ERRADO,0.9,0.1,42.996,-0.004
CERTO_ERRADO,0.9,0.1,43.79,0.79
CERTO_ERRADO,0.9,0.1,42.702,0.702
CERTO_ERRADO,0.9,0.1,44.664,0.664
CERTO_ERRADO,0.9,0.1,44.786,0.786
CERTO_ERRADO,0.9,0.1,41.812,-1.188
CERTO_ERRADO,0.9,0.1,44.178,0.178
CERTO_ERRADO,0.9,0.1,44.722,0.722
CERTO_ERRADO,0.9,0.1,44.418,0.418
CERTO_ERRADO,0.9,0.1,44.484,0.484
CERTO_ERRADO,0.9,0.1,42.682,0.682
CERTO_ERRADO,0.9,0.1,43.586,0.586
MULTIPLA_4,0.9,0.1,75.824,2.824
MULTIPLA_5,0.9,0.1,61.627,1.627
MULTIPLA_5,0.9,0.1,45.653,0.653
CERTO_ERRADO,0.9,0.1,72.852,-0.148
MULTIPLA_4,0.9,0.1,41.318,1.318
MULTIPLA_5,0.9,0.1,77.941,1.941
MULTIPLA_5,0.9,0.1,45.933,0.933
MULTIPLA_5,0.9,0.1,47.178,1.178
MULTIPLA_5,0.9,0.1,48.221,1.221
MULTIPLA_5,0.9,0.1,47.64,0.64
MULTIPLA_5,0.9,0.1,48.101,1.101
MULTIPLA_5,0.9,0.1,64.833,1.833
MULTIPLA_5,0.9,0.1,83.187,2.187
CERTO_ERRADO,0.9,0.1,42.948,-0.052
CERTO_ERRADO,0.9,0.1,43.348,0.348
CERTO_ERRADO,0.9,0.1,44.428,0.428
CERTO_ERRADO,0.9,0.1,44.442,0.442
CERTO_ERRADO,0.9,0.1,72.88,0.88
CERTO_ERRADO,0.9,0.1,72.886,0.886
MULTIPLA_4,0.9,0.1,29.413,1.413
MULTIPLA_4,0.9,0.1,12.204,0.204
MULTIPLA_4,0.9,0.1,12.442,0.442
MULTIPLA_4,0.9,0.1,12.545,0.545
MULTIPLA_4,0.9,0.1,12.795,0.795
MULTIPLA_4,0.9,0.1,12.578,0.578
MULTIPLA_4,0.9,0.1,29.409,1.409
MULTIPLA_4,0.9,0.1,12.763,0.763
MULTIPLA_4,0.9,0.1,12.868,0.868
MULTIPLA_4,0.9,0.1,12.708,0.708
MULTIPLA_4,0.9,0.1,12.573,0.573
MULTIPLA_4,0.9,0.1,10.378,0.378
MULTIPLA_4,0.9,0.1,10.583,0.583
MULTIPLA_4,0.9,0.1,12.577,0.577
MULTIPLA_4,0.9,0.1,12.79,0.79
MULTIPLA_4,0.9,0.1,11.265,0.265
MULTIPLA_4,0.9,0.1,12.81,0.81
MULTIPLA_4,0.9,0.1,12.805,0.805
MULTIPLA_4,0.9,0.1,11.027,0.027
MULTIPLA_4,0.9,0.1,12.529,0.529
MULTIPLA_4,0.9,0.1,12.55,0.55
MULTIPLA_4,0.9,0.1,12.207,0.207
MULTIPLA_4,0.9,0.1,12.549,0.549
MULTIPLA_4,0.9,0.1,12.624,0.624
MULTIPLA_4,0.9,0.1,12.244,0.244
MULTIPLA_4,0.9,0.1,12.554,0.554
MULTIPLA_4,0.9,0.1,12.802,0.802
MULTIPLA_4,0.9,0.1,12.887,0.887
MULTIPLA_4,0.9,0.1,12.353,0.353
MULTIPLA_4,0.9,0.1,12.564,0.564
MULTIPLA_4,0.9,0.1,12.552,0.552
MULTIPLA_4,0.9,0.1,10.566,0.566
MULTIPLA_4,0.9,0.1,12.55,0.55
MULTIPLA_4,0.9,0.1,12.843,0.843
MULTIPLA_4,0.9,0.1,12.56,0.56
MULTIPLA_4,0.9,0.1,12.477,0.477
MULTIPLA_4,0.9,0.1,12.752,0.752
MULTIPLA_4,0.9,0.1,12.804,0.804
MULTIPLA_4,0.9,0.1,27.178,1.178
MULTIPLA_4,0.9,0.1,28.464,1.464
MULTIPLA_4,0.9,0.1,27.994,0.994
MULTIPLA_4,0.9,0.1,27.94,0.94
MULTIPLA_4,0.9,0.1,28.033,1.033
MULTIPLA_4,0.9,0.1,27.712,0.712
MULTIPLA_4,0.9,0.1,28.241,1.241
MULTIPLA_4,0.9,0.1,28.439,1.439
MULTIPLA_4,0.9,0.1,28.034,1.034
MULTIPLA_4,0.9,0.1,28.213,1.213
MULTIPLA_4,0.9,0.1,29.998,0.998
MULTIPLA_4,0.9,0.1,29.979,0.979
MULTIPLA_4,0.9,0.1,29.917,0.917
MULTIPLA_5,0.9,0.1,75.172,2.172
MULTIPLA_5,0.9,0.1,77.45,2.45
MULTIPLA_5,0.9,0.1,80.552,2.552
CERTO_ERRADO,0.9,0.1,57.442,0.442
CERTO_ERRADO,0.9,0.1,44.126,0.126
CERTO_ERRADO,0.9,0.1,73.622,0.622
CERTO_ERRADO,0.9,0.1,44.08,0.08
CERTO_ERRADO,0.9,0.1,44.146,0.146
MULTIPLA_5,0.9,0.1,48.46,1.46
CERTO_ERRADO,0.9,0.1,44.116,0.116
CERTO_ERRADO,0.9,0.1,44.776,0.776
CERTO_ERRADO,0.9,0.1,41.508,0.508
CERTO_ERRADO,0.9,0.1,44.438,0.438
CERTO_ERRADO,0.9,0.1,42.66,0.66
CERTO_ERRADO,0.9,0.1,44.698,0.698
CERTO_ERRADO,0.9,0.1,43.678,0.678
CERTO_ERRADO,0.9,0.1,42.668,0.668
CERTO_ERRADO,0.9,0.1,43.318,-0.682
CERTO_ERRADO,0.9,0.1,44.774,0.774
CERTO_ERRADO,0.9,0.1,44.498,0.498
CERTO_ERRADO,0.9,0.1,44.428,0.428
CERTO_ERRADO,0.9,0.1,44.46,0.46
CERTO_ERRADO,0.9,0.1,44.36,0.36
CERTO_ERRADO,0.9,0.1,43.574,0.574
CERTO_ERRADO,0.9,0.1,40.628,0.628
CERTO_ERRADO,0.9,0.1,43.544,0.544
CERTO_ERRADO,0.9,0.1,44.682,0.682
CERTO_ERRADO,0.9,0.1,43.494,0.494
CERTO_ERRADO,0.9,0.1,44.836,0.836
CERTO_ERRADO,0.9,0.1,42.576,-0.424
CERTO_ERRADO,0.9,0.1,44.778,0.778
CERTO_ERRADO,0.9,0.1,44.788,0.788
CERTO_ERRADO,0.9,0.1,43.25,0.25
CERTO_ERRADO,0.9,0.1,44.358,0.358
CERTO_ERRADO,0.9,0.1,43.958,-0.042
CERTO_ERRADO,0.9,0.1,44.626,0.626
CERTO_ERRADO,0.9,0.1,43.554,0.554
CERTO_ERRADO,0.9,0.1,42.674,0.674
CERTO_ERRADO,0.9,0.1,42.492,-0.508
CERTO_ERRADO,0.9,0.1,43.312,-0.688
CERTO_ERRADO,0.9,0.1,40.678,0.678
CERTO_ERRADO,0.9,0.1,43.24,0.24
CERTO_ERRADO,0.9,0.1,43.628,0.628
CERTO_ERRADO,0.9,0.1,44.636,0.636
CERTO_ERRADO,0.9,0.1,44.62,0.62
CERTO_ERRADO,0.9,0.1,42.09,0.09
CERTO_ERRADO,0.9,0.1,43.394,-0.606
CERTO_ERRADO,0.9,0.1,42.65,-1.35
CERTO_ERRADO,0.9,0.1,43.496,0.496
CERTO_ERRADO,0.9,0.1,42.522,0.522
CERTO_ERRADO,0.9,0.1,44.586,0.586
CERTO_ERRADO,0.9,0.1,43.68,0.68
CERTO_ERRADO,0.9,0.1,44.714,0.714
CERTO_ERRADO,0.9,0.1,44.682,0.682
CERTO_ERRADO,0.9,0.1,43.574,0.574
CERTO_ERRADO,0.9,0.1,44.702,0.702
CERTO_ERRADO,0.9,0.1,43.59,0.59
CERTO_ERRADO,0.9,0.1,44.684,0.684
CERTO_ERRADO,0.9,0.1,43.66,0.66
CERTO_ERRADO,0.9,0.1,43.85,0.85
CERTO_ERRADO,0.9,0.1,35.32,-1.68
CERTO_ERRADO,0.9,0.1,42.47,0.47
CERTO_ERRADO,0.9,0.1,44.632,0.632
CERTO_ERRADO,0.9,0.1,39.734,-0.266
CERTO_ERRADO,0.9,0.1,44.29,0.29
CERTO_ERRADO,0.9,0.1,73.454,0.454
MULTIPLA_5,0.9,0.1,77.373,2.373
CERTO_ERRADO,0.9,0.1,72.416,0.416
MULTIPLA_4,0.9,0.1,30.999,0.999
MULTIPLA_5,0.9,0.1,46.501,1.501
MULTIPLA_5,0.9,0.1,47.575,0.575
MULTIPLA_5,0.9,0.1,47.61,1.61
MULTIPLA_5,0.9,0.1,49.23,1.23
MULTIPLA_5,0.9,0.1,48.724,1.724
MULTIPLA_5,0.9,0.1,46.639,1.639
MULTIPLA_5,0.9,0.1,45.381,1.381
MULTIPLA_5,0.9,0.1,49.135,1.135
MULTIPLA_5,0.9,0.1,49.509,1.509
MULTIPLA_5,0.9,0.1,48.454,1.454
MULTIPLA_5,0.9,0.1,48.378,1.378
MULTIPLA_5,0.9,0.1,45.606,0.606
MULTIPLA_5,0.9,0.1,49.448,1.448
MULTIPLA_5,0.9,0.1,17.428,0.428
CERTO_ERRADO,0.9,0.1,73.022,1.022
CERTO_ERRADO,0.9,0.1,43.736,0.736
MULTIPLA_4,0.9,0.1,33.283,1.283
MULTIPLA_4,0.9,0.1,31.937,0.937
MULTIPLA_5,0.9,0.1,33.012,1.012
CERTO_ERRADO,0.9,0.1,96.992,0.992
MULTIPLA_5,0.9,0.1,48.463,1.463
MULTIPLA_5,0.9,0.1,34.004,1.004
MULTIPLA_5,0.9,0.1,33.831,0.831
MULTIPLA_5,0.9,0.1,31.893,0.893
MULTIPLA_5,0.9,0.1,33.182,1.182
MULTIPLA_5,0.9,0.1,33.882,0.882
MULTIPLA_5,0.9,0.1,48.581,1.581
MULTIPLA_5,0.9,0.1,33.093,1.093
MULTIPLA_5,0.9,0.1,34.018,1.018
MULTIPLA_5,0.9,0.1,60.728,1.728
MULTIPLA_5,0.9,0.1,30.939,0.939
MULTIPLA_5,0.9,0.1,33.814,0.814
MULTIPLA_5,0.9,0.1,29.918,0.918
MULTIPLA_5,0.9,0.1,31.135,1.135
MULTIPLA_5,0.9,0.1,32.627,0.627
CERTO_ERRADO,0.9,0.1,93.402,-2.598
MULTIPLA_5,0.9,0.1,75.47,2.47
CERTO_ERRADO,0.9,0.1,70.864,-0.136
CERTO_ERRADO,0.9,0.1,44.746,0.746
CERTO_ERRADO,0.9,0.1,44.636,0.636
CERTO_ERRADO,0.9,0.1,44.534,0.534
CERTO_ERRADO,0.9,0.1,43.7,0.7
CERTO_ERRADO,0.9,0.1,42.748,0.748
CERTO_ERRADO,0.9,0.1,42.612,0.612
MULTIPLA_5,0.9,0.1,77.504,2.504
CERTO_ERRADO,0.9,0.1,71.4,-0.6
CERTO_ERRADO,0.9,0.1,44.104,0.104
CERTO_ERRADO,0.9,0.1,42.23,-0.77
CERTO_ERRADO,0.9,0.1,43.586,0.586
CERTO_ERRADO,0.9,0.1,43.248,0.248
CERTO_ERRADO,0.9,0.1,40.498,0.498
CERTO_ERRADO,0.9,0.1,43.632,0.632
CERTO_ERRADO,0.9,0.1,44.474,0.474
CERTO_ERRADO,0.9,0.1,43.81,0.81
CERTO_ERRADO,0.9,0.1,41.648,-0.352
CERTO_ERRADO,0.9,0.1,71.542,0.542
CERTO_ERRADO,0.9,0.1,43.718,0.718
CERTO_ERRADO,0.9,0.1,41.342,0.342
CERTO_ERRADO,0.9,0.1,44.65,0.65
CERTO_ERRADO,0.9,0.1,43.716,0.716
CERTO_ERRADO,0.9,0.1,43.654,0.654
CERTO_ERRADO,0.9,0.1,44.73,0.73
CERTO_ERRADO,0.9,0.1,43.062,0.062
CERTO_ERRADO,0.9,0.1,42.13,-0.87
CERTO_ERRADO,0.9,0.1,39.308,-0.692
CERTO_ERRADO,0.9,0.1,43.588,0.588
CERTO_ERRADO,0.9,0.1,44.786,0.786
CERTO_ERRADO,0.9,0.1,43.542,0.542
CERTO_ERRADO,0.9,0.1,43.554,0.554
CERTO_ERRADO,0.9,0.1,44.608,0.608
CERTO_ERRADO,0.9,0.1,44.83,0.83
CERTO_ERRADO,0.9,0.1,42.972,-1.028
CERTO_ERRADO,0.9,0.1,41.806,0.806
CERTO_ERRADO,0.9,0.1,27.65,-1.35
CERTO_ERRADO,0.9,0.1,28.37,0.37
CERTO_ERRADO,0.9,0.1,29.582,0.582
CERTO_ERRADO,0.9,0.1,30.23,0.23
CERTO_ERRADO,0.9,0.1,29.664,0.664
CERTO_ERRADO,0.9,0.1,28.652,-0.348
CERTO_ERRADO,0.9,0.1,30.666,0.666
CERTO_ERRADO,0.9,0.1,29.612,0.612
CERTO_ERRADO,0.9,0.1,29.424,0.424
CERTO_ERRADO,0.9,0.1,30.546,0.546
CERTO_ERRADO,0.9,0.1,30.694,0.694
CERTO_ERRADO,0.9,0.1,30.712,0.712
CERTO_ERRADO,0.9,0.1,30.514,0.514
CERTO_ERRADO,0.9,0.1,30.598,0.598
CERTO_ERRADO,0.9,0.1,29.53,0.53
CERTO_ERRADO,0.9,0.1,29.616,0.616
CERTO_ERRADO,0.9,0.1,30.15,0.15
CERTO_ERRADO,0.9,0.1,30.718,0.718
CERTO_ERRADO,0.9,0.1,30.274,0.274
CERTO_ERRADO,0.9,0.1,30.654,0.654
CERTO_ERRADO,0.9,0.1,26.4,0.4
CERTO_ERRADO,0.9,0.1,29.044,-0.956
CERTO_ERRADO,0.9,0.1,30.502,0.502
CERTO_ERRADO,0.9,0.1,30.438,0.438
CERTO_ERRADO,0.9,0.1,29.916,-0.084
CERTO_ERRADO,0.9,0.1,29.9,-0.1
CERTO_ERRADO,0.9,0.1,29.6,0.6
CERTO_ERRADO,0.9,0.1,28.46,-1.54
CERTO_ERRADO,0.9,0.1,30.62,0.62
CERTO_ERRADO,0.9,0.1,29.844,-0.156
CERTO_ERRADO,0.9,0.1,30.628,0.628
CERTO_ERRADO,0.9,0.1,30.53,0.53
CERTO_ERRADO,0.9,0.1,29.404,0.404
CERTO_ERRADO,0.9,0.1,30.454,0.454
CERTO_ERRADO,0.9,0.1,30.714,0.714
CERTO_ERRADO,0.9,0.1,30.34,0.34
CERTO_ERRADO,0.9,0.1,28.24,-0.76
CERTO_ERRADO,0.9,0.1,30.488,0.488
CERTO_ERRADO,0.9,0.1,30.2,0.2
CERTO_ERRADO,0.9,0.1,30.514,0.514
CERTO_ERRADO,0.9,0.1,30.172,0.172
CERTO_ERRADO,0.9,0.1,30.466,0.466
CERTO_ERRADO,0.9,0.1,30.516,0.516
CERTO_ERRADO,0.9,0.1,30.524,0.524
CERTO_ERRADO,0.9,0.1,30.208,0.208
CERTO_ERRADO,0.9,0.1,30.532,0.532
CERTO_ERRADO,0.9,0.1,29.038,-0.962
CERTO_ERRADO,0.9,0.1,27.634,-1.366
CERTO_ERRADO,0.9,0.1,29.888,-0.112
CERTO_ERRADO,0.9,0.1,29.04,0.04
CERTO_ERRADO,0.9,0.1,30.22,0.22
CERTO_ERRADO,0.9,0.1,30.526,0.526
CERTO_ERRADO,0.9,0.1,29.436,0.436
CERTO_ERRADO,0.9,0.1,30.236,0.236
CERTO_ERRADO,0.9,0.1,30.222,0.222
CERTO_ERRADO,0.9,0.1,29.1,-0.9
CERTO_ERRADO,0.9,0.1,30.158,0.158
CERTO_ERRADO,0.9,0.1,30.268,0.268
CERTO_ERRADO,0.9,0.1,29.524,0.524
CERTO_ERRADO,0.9,0.1,29.834,-0.166
CERTO_ERRADO,0.9,0.1,28.766,-1.234
CERTO_ERRADO,0.9,0.1,30.316,0.316
CERTO_ERRADO,0.9,0.1,30.62,0.62
CERTO_ERRADO,0.9,0.1,30.29,0.29
CERTO_ERRADO,0.9,0.1,30.488,0.488
CERTO_ERRADO,0.9,0.1,28.342,0.342
CERTO_ERRADO,0.9,0.1,28.614,-0.386
CERTO_ERRADO,0.9,0.1,29.762,-0.238
CERTO_ERRADO,0.9,0.1,28.49,0.49
CERTO_ERRADO,0.9,0.1,30.252,0.252
CERTO_ERRADO,0.9,0.1,30.51,0.51
CERTO_ERRADO,0.9,0.1,30.498,0.498
CERTO_ERRADO,0.9,0.1,29.364,-0.636
CERTO_ERRADO,0.9,0.1,30.48,0.48
CERTO_ERRADO,0.9,0.1,30.754,0.754
CERTO_ERRADO,0.9,0.1,29.796,-0.204
CERTO_ERRADO,0.9,0.1,30.16,0.16
CERTO_ERRADO,0.9,0.1,30.688,0.688
CERTO_ERRADO,0.9,0.1,30.73,0.73
CERTO_ERRADO,0.9,0.1,30.506,0.506
CERTO_ERRADO,0.9,0.1,30.506,0.506
CERTO_ERRADO,0.9,0.1,30.694,0.694
CERTO_ERRADO,0.9,0.1,29.62,0.62
CERTO_ERRADO,0.9,0.1,50.858,0.858
CERTO_ERRADO,0.9,0.1,96.95,0.95
CERTO_ERRADO,0.9,0.1,133.666,-2.334
MULTIPLA_4,0.9,0.1,33.788,0.788
MULTIPLA_5,0.9,0.1,66.919,1.919
MULTIPLA_5,0.9,0.1,66.923,1.923
MULTIPLA_5,0.9,0.1,48.933,0.933
MULTIPLA_5,0.9,0.1,49.072,1.072
MULTIPLA_5,0.9,0.1,50.467,1.467
MULTIPLA_5,0.9,0.1,48.98,0.98
MULTIPLA_5,0.9,0.1,77.973,1.973
MULTIPLA_5,0.9,0.1,26.074,1.074
MULTIPLA_5,0.9,0.1,25.783,0.783
MULTIPLA_5,0.9,0.1,23.783,0.783
MULTIPLA_5,0.9,0.1,24.828,0.828
MULTIPLA_5,0.9,0.1,25.949,0.949
MULTIPLA_5,0.9,0.1,26.037,1.037
MULTIPLA_5,0.9,0.1,23.627,0.627
MULTIPLA_5,0.9,0.1,25.752,0.752
MULTIPLA_5,0.9,0.1,25.693,0.693
MULTIPLA_5,0.9,0.1,24.829,0.829
MULTIPLA_5,0.9,0.1,25.805,0.805
MULTIPLA_5,0.9,0.1,25.708,0.708
MULTIPLA_5,0.9,0.1,24.832,0.832
MULTIPLA_5,0.9,0.1,23.891,0.891
MULTIPLA_5,0.9,0.1,24.044,1.044
MULTIPLA_5,0.9,0.1,24.954,0.954
MULTIPLA_5,0.9,0.1,25.523,0.523
MULTIPLA_5,0.9,0.1,25.761,0.761
MULTIPLA_5,0.9,0.1,24.979,0.979
MULTIPLA_5,0.9,0.1,41.388,1.388
CERTO_ERRADO,0.9,0.1,83.452,-0.548
